target_id	length	eff_length	est_counts	tpm
FBtr0082924	1843	1647.36	0	0
FBtr0084758	807	611.36	19	93.8157
FBtr0307295	5425	5229.36	0	0
FBtr0307292	5251	5055.36	0	0
FBtr0307294	6324	6128.36	36.7705	18.1123
FBtr0307293	5425	5229.36	0	0
FBtr0307291	6331	6135.36	17.7073	8.71228
FBtr0070109	5422	5226.36	0.522228	0.301634
FBtr0075346	3145	2949.36	0	0
FBtr0333610	2227	2031.36	1	1.48605
FBtr0344183	5389	5193.36	0	0
FBtr0344177	3982	3786.36	0	0
FBtr0344180	3939	3743.36	0	0
FBtr0344176	2855	2659.36	3.5061	3.97985
FBtr0344184	4895	4699.36	6.56365	4.21625
FBtr0344178	5393	5197.36	26.9302	15.6414
FBtr0344182	5562	5366.36	0	0
FBtr0344181	3939	3743.36	0	0
FBtr0344179	4331	4135.36	0	0
FBtr0333909	1095	899.36	3	10.0695
FBtr0076548	1113	917.36	6.97256e-08	2.29441e-07
FBtr0299561	856	660.36	0	0
FBtr0299560	845	649.36	0	0
FBtr0331686	579	383.79	0	0
FBtr0083328	569	373.828	0	0
FBtr0331685	518	323.942	0	0
FBtr0334332	2186	1990.36	0	0
FBtr0081934	2064	1868.36	20	32.3138
FBtr0110941	5141	4945.36	66.6304	40.6718
FBtr0300996	1589	1393.36	3.36958	7.30013
FBtr0080693	730	534.414	4	22.5944
FBtr0290134	10901	10705.4	134	37.7853
FBtr0113233	663	467.463	2	12.9152
FBtr0070445	1280	1084.36	0	0
FBtr0307159	1798	1602.36	7	13.1873
FBtr0336953	1755	1559.36	0	0
FBtr0082323	1377	1181.36	3	7.66581
FBtr0089329	1986	1790.36	19	32.0356
FBtr0085149	1072	876.36	0	0
FBtr0080391	1048	852.36	18.2258	64.5481
FBtr0334761	1814	1618.36	0	0
FBtr0100125	905	709.36	1.90963	8.12645
FBtr0305263	953	757.36	0	0
FBtr0334762	1121	925.36	0	0
FBtr0080389	1849	1653.36	11.8645	21.6622
FBtr0080390	1765	1569.36	0	0
FBtr0081744	1864	1668.36	3	5.42813
FBtr0085056	1002	806.36	87.9152	329.12
FBtr0085055	1066	870.36	0	0
FBtr0343829	4010	3814.36	0	0
FBtr0081080	3783	3587.36	92	77.4162
FBtr0081701	830	634.36	0	0
FBtr0087952	2048	1852.36	22	35.8522
FBtr0273406	514	320.006	0	0
FBtr0305913	1650	1454.36	2	4.15123
FBtr0273320	1409	1213.36	0	0
FBtr0305958	822	626.36	0	0
FBtr0112367	401	213.894	4	56.4521
FBtr0073208	1072	876.36	0	0
FBtr0074260	997	801.36	0	0
FBtr0070832	957	761.36	2	7.92974
FBtr0113156	1331	1135.36	0.518033	1.37735
FBtr0076360	596	400.634	0	0
FBtr0083546	1468	1272.36	0	0
FBtr0081965	1575	1379.36	18	39.3925
FBtr0304865	4033	3837.36	4.35149	3.42314
FBtr0304867	4472	4276.36	11.6485	8.22271
FBtr0078662	2088	1892.36	13	20.7376
FBtr0114518	2144	1948.36	0	0
FBtr0078664	2368	2172.36	0	0
FBtr0078661	2289	2093.36	0	0
FBtr0078663	2209	2013.36	0	0
FBtr0308064	274	108.148	0	0
FBtr0333547	2505	2309.36	0	0
FBtr0333546	2211	2015.36	0.987755	1.4795
FBtr0070027	2221	2025.36	0.012245	0.0182505
FBtr0082315	2659	2463.36	0	0
FBtr0112789	3223	3027.36	0	0
FBtr0300704	1885	1689.36	0	0
FBtr0113705	2134	1938.36	46.9582	73.13
FBtr0344847	1907	1711.36	0.931219	1.64259
FBtr0300702	1875	1679.36	0	0
FBtr0300703	2196	2000.36	0	0
FBtr0113704	2144	1948.36	83.1106	128.767
FBtr0344118	2561	2365.36	0	0
FBtr0084910	2101	1905.36	0	0
FBtr0084911	2164	1968.36	0	0
FBtr0300819	2782	2586.36	0	0
FBtr0300820	2422	2226.36	0	0
FBtr0084909	2566	2370.36	9	11.4617
FBtr0084869	1894	1698.36	9.67373	17.1943
FBtr0089712	3679	3483.36	268.823	232.963
FBtr0339820	4100	3904.36	12.1767	9.41455
FBtr0339819	3461	3265.36	0.000101319	9.36651e-05
FBtr0303415	4077	3881.36	0	0
FBtr0331996	4411	4215.36	0	0
FBtr0331997	4647	4451.36	8	5.42521
FBtr0301019	4389	4193.36	0	0
FBtr0100327	2981	2785.36	1	1.08377
FBtr0343641	3426	3230.36	0	0
FBtr0071757	4409	4213.36	0	0
FBtr0308239	4638	4442.36	9	6.11572
FBtr0071756	4243	4047.36	0	0
FBtr0075318	8461	8265.36	51.7686	18.907
FBtr0305085	8449	8253.36	0	0
FBtr0333626	8076	7880.36	0	0
FBtr0330189	8301	8105.36	0	0
FBtr0305084	7990	7794.36	0	0
FBtr0330190	8449	8253.36	0	0
FBtr0333625	8067	7871.36	0	0
FBtr0305086	7842	7646.36	23.2314	9.17149
FBtr0076694	3199	3003.36	8.08267	8.12394
FBtr0091746	1336	1140.36	0	0
FBtr0306927	4314	4118.36	1	0.732984
FBtr0334760	727	531.414	0	0
FBtr0100503	403	215.695	0	0
FBtr0077144	1521	1325.36	45.8236	104.37
FBtr0306086	1145	949.36	58.1764	184.984
FBtr0340353	8788	8592.36	6.25354	2.19701
FBtr0340351	9220	9024.36	0	0
FBtr0340350	9002	8806.36	0	0
FBtr0340352	8558	8362.36	0	0
FBtr0340354	8564	8368.36	0	0
FBtr0340355	7414	7218.36	0.746463	0.312168
FBtr0086536	1596	1400.36	507	1092.92
FBtr0086537	1701	1505.36	0	0
FBtr0070738	6606	6410.36	0	0
FBtr0070740	5946	5750.36	0	0
FBtr0100408	5948	5752.36	0	0
FBtr0070739	5518	5322.36	20	11.3434
FBtr0301914	6763	6567.36	0	0
FBtr0080656	563	367.976	4.32591	35.4876
FBtr0343706	521	326.876	0	0
FBtr0302946	383	197.85	45.6741	696.873
FBtr0301477	4782	4586.36	2.15423	1.41789
FBtr0306350	2503	2307.36	4.17085	5.45668
FBtr0306351	2221	2025.36	0	0
FBtr0330046	2653	2457.36	3.31616	4.07366
FBtr0301478	2790	2594.36	1.0426	1.21313
FBtr0089521	2653	2457.36	3.31616	4.07366
FBtr0300884	4898	4702.36	60.0352	38.5397
FBtr0300882	4892	4696.36	54.3248	34.9185
FBtr0300885	4919	4723.36	1.15321	0.737013
FBtr0300886	5268	5072.36	13.4869	8.02638
FBtr0070272	2139	1943.36	1	1.55334
FBtr0113469	6298	6102.36	0	0
FBtr0091533	6079	5883.36	3	1.53927
FBtr0081048	909	713.36	0	0
FBtr0329926	906	710.36	0	0
FBtr0331279	411	223.064	0	0
FBtr0306048	1223	1027.36	0	0
FBtr0345656	5093	4897.36	0	0
FBtr0110838	6234	6038.36	0	0
FBtr0333123	1100	904.36	0	0
FBtr0075201	980	784.36	10	38.4861
FBtr0308601	1556	1360.36	0	0
FBtr0346350	2380	2184.36	0	0
FBtr0333306	1668	1472.36	0	0
FBtr0071465	1150	954.36	8.55578	27.0624
FBtr0082368	1909	1713.36	10	17.6186
FBtr0072553	1422	1226.36	0	0
FBtr0081407	662	466.463	0	0
FBtr0080119	2993	2797.36	1	1.07912
FBtr0332091	7868	7672.36	23.7534	9.3458
FBtr0075562	7222	7026.36	35.2466	15.1428
FBtr0302392	219	70.7173	0	0
FBtr0302971	813	617.36	0	0
FBtr0303249	887	691.36	0	0
FBtr0110947	892	696.36	0	0
FBtr0333413	1540	1344.36	11	24.7
FBtr0079683	1684	1488.36	0	0
FBtr0333414	1687	1491.36	0	0
FBtr0072576	2694	2498.36	43	51.9556
FBtr0334302	4002	3806.36	1.32781	1.05304
FBtr0082031	3999	3803.36	2.67219	2.12089
FBtr0079550	1502	1306.36	24	55.4584
FBtr0343384	1440	1244.36	0	0
FBtr0330045	2512	2316.36	4	5.21282
FBtr0082987	1415	1219.36	0	0
FBtr0301428	2661	2465.36	3	3.67333
FBtr0301429	2872	2676.36	0	0
FBtr0301431	3360	3164.36	0	0
FBtr0301430	3149	2953.36	0	0
FBtr0340558	1229	1033.36	0	0
FBtr0080177	1082	886.36	0	0
FBtr0343610	5025	4829.36	4.86341	3.03997
FBtr0343608	4211	4015.36	0	0
FBtr0343609	4032	3836.36	16.1364	12.6971
FBtr0079957	4223	4027.36	0	0
FBtr0303907	4127	3931.36	0	0
FBtr0303906	4081	3885.36	0.000208325	0.000161856
FBtr0303905	4119	3923.36	3.71095e-08	2.85526e-08
FBtr0088650	2014	1818.36	10	16.6012
FBtr0273339	1383	1187.36	19	48.3048
FBtr0301167	1029	833.36	0	0
FBtr0347550	3326	3130.36	2.12069	2.04504
FBtr0078958	1114	918.36	10.8253	35.5834
FBtr0075478	694	498.414	0	0
FBtr0078567	882	686.36	0	0
FBtr0071225	1165	969.36	17	52.9399
FBtr0345985	1286	1090.36	0	0
FBtr0340217	5681	5485.36	5.94972e-08	3.27424e-08
FBtr0086904	5684	5488.36	86	47.3015
FBtr0306284	372	187.937	0	0
FBtr0347283	774	578.36	1	5.2194
FBtr0075651	4329	4133.36	0	0
FBtr0075652	3921	3725.36	10	8.10309
FBtr0332622	8259	8063.36	8.86336e-05	3.31819e-05
FBtr0308328	8643	8447.36	0	0
FBtr0308327	8457	8261.36	12.9483	4.73131
FBtr0308325	7938	7742.36	65.0516	25.3632
FBtr0308329	7097	6901.36	0	0
FBtr0332621	6223	6027.36	0	0
FBtr0308326	6286	6090.36	0	0
FBtr0345197	13125	12929.4	8.23306	1.92222
FBtr0333706	10897	10701.4	14.2305	4.01421
FBtr0089106	6189	5993.36	56.2137	28.3133
FBtr0309088	2778	2582.36	15.699	18.3516
FBtr0309089	4262	4066.36	13.7007	10.1708
FBtr0076486	2394	2198.36	11.6004	15.9291
FBtr0332592	2813	2617.36	0	0
FBtr0332591	2322	2126.36	0	0
FBtr0074079	2391	2195.36	96	132.003
FBtr0088643	4091	3895.36	17	13.1741
FBtr0088642	4088	3892.36	0	0
FBtr0345224	4148	3952.36	0	0
FBtr0339302	4145	3949.36	0	0
FBtr0334821	1627	1431.36	0	0
FBtr0334822	1744	1548.36	0	0
FBtr0077938	1511	1315.36	0	0
FBtr0077936	1454	1258.36	0	0
FBtr0077937	1565	1369.36	0	0
FBtr0077939	1628	1432.36	0	0
FBtr0072121	849	653.36	0	0
FBtr0079601	888	692.36	9	39.2401
FBtr0073141	1708	1512.36	0	0
FBtr0084278	477	284.438	0	0
FBtr0307312	9817	9621.36	0	0
FBtr0307309	9968	9772.36	0.000180361	5.57138e-05
FBtr0307310	9842	9646.36	17.9998	5.63279
FBtr0307311	10170	9974.36	0	0
FBtr0078345	633	437.508	0	0
FBtr0079495	3264	3068.36	39	38.3687
FBtr0343404	3495	3299.36	0	0
FBtr0083964	564	368.976	299	2446.2
FBtr0078184	1305	1109.36	1	2.72111
FBtr0072722	2846	2650.36	0	0
FBtr0072721	2576	2380.36	0.00310449	0.00393702
FBtr0331865	2640	2444.36	190.997	235.874
FBtr0078208	1344	1148.36	0	0
FBtr0433512	2455	2259.36	0	0
FBtr0303407	2132	1936.36	2.92689	4.56288
FBtr0078712	1080	884.36	10	34.1342
FBtr0081206	1604	1408.36	1	2.14341
FBtr0113310	1466	1270.36	0	0
FBtr0339141	1600	1404.36	0	0
FBtr0303841	1379	1183.36	0	0
FBtr0088997	1432	1236.36	10	24.416
FBtr0085512	862	666.36	80.435	364.381
FBtr0080055	1405	1209.36	0	0
FBtr0301742	279	111.934	2	53.9371
FBtr0331219	2907	2711.36	0	0
FBtr0331218	9186	8990.36	8	2.68616
FBtr0331221	8906	8710.36	0	0
FBtr0331217	2882	2686.36	0	0
FBtr0331220	9009	8813.36	0	0
FBtr0290295	2768	2572.36	0	0
FBtr0331216	9188	8992.36	0	0
FBtr0331222	763	567.36	0	0
FBtr0301972	783	587.36	0	0
FBtr0075322	4158	3962.36	24.9597	19.0154
FBtr0075323	3177	2981.36	12.5334	12.6904
FBtr0304018	3523	3327.36	17.5068	15.8828
FBtr0082268	487	294.206	0	0
FBtr0078992	2411	2215.36	3	4.08786
FBtr0075971	1337	1141.36	0	0
FBtr0332644	1805	1609.36	2.16623	4.06321
FBtr0343726	4924	4728.36	0	0
FBtr0343727	4695	4499.36	3	2.01275
FBtr0080801	3399	3203.36	0	0
FBtr0085179	1931	1735.36	13	22.6138
FBtr0334732	1852	1656.36	0	0
FBtr0084435	712	516.414	5	29.2275
FBtr0333359	8539	8343.36	0	0
FBtr0347066	8335	8139.36	0	0
FBtr0072747	8339	8143.36	18	6.67249
FBtr0303993	8076	7880.36	0	0
FBtr0082776	863	667.36	0	0
FBtr0083698	3561	3365.36	16.1991	14.5304
FBtr0334522	3913	3717.36	0	0
FBtr0083699	3740	3544.36	19.8009	16.8642
FBtr0083123	1806	1610.36	4	7.49818
FBtr0073670	1180	984.36	0	0
FBtr0346294	904	708.36	0	0
FBtr0074584	841	645.36	0	0
FBtr0084203	1178	982.36	0	0
FBtr0075503	431	241.389	0	0
FBtr0071940	3781	3585.36	0	0
FBtr0071878	678	482.463	0	0
FBtr0074217	1666	1470.36	193.392	397.039
FBtr0334992	1631	1435.36	0	0
FBtr0334991	1534	1338.36	6.60813	14.9047
FBtr0334990	1621	1425.36	0	0
FBtr0334641	7845	7649.36	0	0
FBtr0334640	7572	7376.36	0	0
FBtr0112788	7572	7376.36	40.5528	16.5958
FBtr0300945	5982	5786.36	69.8267	36.428
FBtr0088089	5273	5077.36	0	0
FBtr0306029	5832	5636.36	19.1733	10.2687
FBtr0300299	542	347.44	1	8.68838
FBtr0303283	663	467.463	0	0
FBtr0082690	968	772.36	56	218.871
FBtr0075544	1414	1218.36	0	0
FBtr0084225	2337	2141.36	0	0
FBtr0084554	1241	1045.36	15	43.3156
FBtr0088251	1100	904.36	8	26.7035
FBtr0075348	623	427.551	0	0
FBtr0307592	1036	840.36	4	14.3686
FBtr0307591	716	520.414	1	5.80056
FBtr0307593	1134	938.36	0	0
FBtr0088981	1711	1515.36	16	31.873
FBtr0082830	999	803.36	10	37.5759
FBtr0073752	1359	1163.36	0	0
FBtr0073172	1075	879.36	1	3.43283
FBtr0083484	1060	864.36	1	3.4924
FBtr0334920	644	448.508	2	13.461
FBtr0343101	702	506.414	0	0
FBtr0073534	1246	1050.36	0	0
FBtr0073532	1076	880.36	0	0
FBtr0073533	1155	959.36	3	9.43971
FBtr0081554	1426	1230.36	0	0
FBtr0333730	597	401.634	3.38051	25.408
FBtr0070405	653	457.463	2.61949	17.2854
FBtr0088310	2481	2285.36	5	6.60442
FBtr0085561	2042	1846.36	0	0
FBtr0310420	1884	1688.36	34	60.7901
FBtr0309175	598	402.634	0	0
FBtr0074130	2575	2379.36	94	119.258
FBtr0071834	2099	1903.36	5	7.92991
FBtr0089479	2771	2575.36	3.9588e-07	4.64029e-07
FBtr0089478	2863	2667.36	0	0
FBtr0331561	2723	2527.36	7	8.36084
FBtr0300082	7593	7397.36	141.007	57.5418
FBtr0300080	4495	4299.36	99.403	69.7934
FBtr0300083	6021	5825.36	0	0
FBtr0300081	3290	3094.36	0.589748	0.575327
FBtr0300084	4316	4120.36	0	0
FBtr0074830	1113	917.36	69	227.054
FBtr0301126	1230	1034.36	0	0
FBtr0332771	1073	877.36	0	0
FBtr0300813	1005	809.36	0	0
FBtr0343719	1549	1353.36	0	0
FBtr0080785	988	792.36	2	7.6195
FBtr0089578	2912	2716.36	0	0
FBtr0078995	1986	1790.36	12	20.233
FBtr0091534	674	478.463	0	0
FBtr0345289	667	471.463	1.8179	11.6397
FBtr0077524	755	559.36	38.1821	206.057
FBtr0332508	1053	857.36	0	0
FBtr0080508	1293	1097.36	0	0
FBtr0079127	836	640.36	0	0
FBtr0077829	3910	3714.36	11	8.9398
FBtr0081218	2474	2278.36	5	6.62471
FBtr0300822	2553	2357.36	0	0
FBtr0081217	2565	2369.36	0	0
FBtr0081216	2549	2353.36	0	0
FBtr0082566	1767	1571.36	0	0
FBtr0334867	2747	2551.36	2.97347	3.51812
FBtr0085397	2589	2393.36	41.0265	51.7459
FBtr0082869	1981	1785.36	27	45.6517
FBtr0345145	2255	2059.36	9.27635	13.5977
FBtr0302335	2165	1969.36	57.0264	87.4117
FBtr0345144	2183	1987.36	8.69729	13.2107
FBtr0074635	1850	1654.36	45	82.111
FBtr0071317	2438	2242.36	23	30.9629
FBtr0346166	2970	2774.36	0	0
FBtr0345302	2504	2308.36	1	1.30772
FBtr0077098	1123	927.36	12	39.0618
FBtr0075659	1433	1237.36	0	0
FBtr0310278	1388	1192.36	0	0
FBtr0112539	371	187.055	0	0
FBtr0303268	3265	3069.36	0	0
FBtr0082565	411	223.064	16	216.526
FBtr0344018	2901	2705.36	5.81782e-06	6.49164e-06
FBtr0080630	3161	2965.36	5.33748	5.43348
FBtr0344019	4042	3846.36	0	0
FBtr0309281	4433	4237.36	6.66252	4.74637
FBtr0345422	1478	1282.36	11.0548	26.0232
FBtr0086710	1362	1166.36	33.9452	87.8546
FBtr0077351	1210	1014.36	2	5.95192
FBtr0086891	4262	4066.36	28.3684	21.0595
FBtr0302161	3910	3714.36	13.4617	10.9405
FBtr0086890	4269	4073.36	6.16983	4.57235
FBtr0072185	288	118.616	570	14506.1
FBtr0076729	5041	4845.36	3	1.86902
FBtr0331353	5452	5256.36	25.5162	14.6538
FBtr0083684	5246	5050.36	10.4838	6.26637
FBtr0342978	2410	2214.36	3.27084	4.45893
FBtr0331155	1733	1537.36	0.864579	1.69765
FBtr0074668	1733	1537.36	0.864579	1.69765
FBtr0330100	4842	4646.36	0	0
FBtr0335411	4863	4667.36	0	0
FBtr0085778	4872	4676.36	0	0
FBtr0335410	4851	4655.36	0	0
FBtr0330101	4863	4667.36	0	0
FBtr0081043	5476	5280.36	66.5	38.0169
FBtr0081042	5476	5280.36	66.5	38.0169
FBtr0084954	1013	817.36	0	0
FBtr0086324	1035	839.36	0	0
FBtr0300385	769	573.36	0	0
FBtr0300384	808	612.36	0	0
FBtr0080286	1809	1613.36	0	0
FBtr0342581	1532	1336.36	0	0
FBtr0310518	1029	833.36	1	3.62232
FBtr0300643	949	753.36	0	0
FBtr0070423	1681	1485.36	2	4.06459
FBtr0306578	3570	3374.36	0	0
FBtr0302310	1277	1081.36	0	0
FBtr0300894	3027	2831.36	0	0
FBtr0072815	1387	1191.36	16.808	42.5883
FBtr0331461	3411	3215.36	38.083	35.7536
FBtr0072819	1460	1264.36	0	0
FBtr0300893	1109	913.36	0	0
FBtr0331462	3378	3182.36	17.1091	16.2292
FBtr0071358	1664	1468.36	21	43.1724
FBtr0084980	759	563.36	2	10.7167
FBtr0085876	4733	4537.36	62.1437	41.3441
FBtr0334299	5818	5622.36	60.6865	32.5831
FBtr0085875	4243	4047.36	27.1697	20.2643
FBtr0100415	2864	2668.36	0	0
FBtr0100413	2865	2669.36	0	0
FBtr0100420	2894	2698.36	22.1995	24.8349
FBtr0100416	3158	2962.36	0	0
FBtr0100419	2921	2725.36	0	0
FBtr0070957	2779	2583.36	0.186001	0.217344
FBtr0345295	2411	2215.36	30.6145	41.7159
FBtr0070956	2859	2663.36	0	0
FBtr0100414	2773	2577.36	0	0
FBtr0333672	2026	1830.36	4.15568	6.85369
FBtr0344754	2048	1852.36	10.2909	16.7705
FBtr0089186	1688	1492.36	501.553	1014.52
FBtr0081900	1173	977.36	0	0
FBtr0080952	606	410.593	0	0
FBtr0340237	657	461.463	0	0
FBtr0081569	2802	2606.36	1	1.1582
FBtr0339660	741	545.36	55	304.438
FBtr0340356	836	640.36	0	0
FBtr0339659	649	453.463	0	0
FBtr0340357	1399	1203.36	0	0
FBtr0339661	1117	921.36	0	0
FBtr0084241	741	545.36	0	0
FBtr0344227	1324	1128.36	0	0
FBtr0332852	1671	1475.36	0	0
FBtr0086750	1553	1357.36	2	4.44789
FBtr0335212	1344	1148.36	20	52.574
FBtr0082437	1439	1243.36	0	0
FBtr0071979	1384	1188.36	0	0
FBtr0082304	1528	1332.36	44	99.6897
FBtr0334897	7452	7256.36	29.8002	12.3971
FBtr0334896	5991	5795.36	7.19975	3.75022
FBtr0344218	2530	2334.36	0	0
FBtr0344217	2729	2533.36	0	0
FBtr0112583	2495	2299.36	0	0
FBtr0087989	1751	1555.36	3	5.8225
FBtr0339595	1796	1600.36	0	0
FBtr0079365	3276	3080.36	7	6.85986
FBtr0081225	1305	1109.36	0	0
FBtr0300674	1789	1593.36	0	0
FBtr0332321	2100	1904.36	3.31208	5.25014
FBtr0300216	694	498.414	0	0
FBtr0344762	633	437.508	1	6.89974
FBtr0085631	1677	1481.36	75.5796	154.015
FBtr0085635	1197	1001.36	0	0
FBtr0332170	1009	813.36	0	0
FBtr0085634	1187	991.36	15.2175	46.3374
FBtr0085633	1227	1031.36	2.54282e-07	7.44259e-07
FBtr0085632	1135	939.36	95.2029	305.941
FBtr0344763	1526	1330.36	0	0
FBtr0306587	981	785.36	0	0
FBtr0306588	1246	1050.36	0	0
FBtr0075186	2778	2582.36	3	3.5069
FBtr0072671	3820	3624.36	54	44.9761
FBtr0310555	3766	3570.36	2.04263e-08	1.72702e-08
FBtr0072670	3754	3558.36	4.04664e-07	3.43292e-07
FBtr0433521	4693	4497.36	0	0
FBtr0347111	4516	4320.36	0	0
FBtr0302583	5622	5426.36	0	0
FBtr0306630	4838	4642.36	1.21807e-06	7.92052e-07
FBtr0302086	4347	4151.36	5.00174	3.63706
FBtr0302085	5027	4831.36	92.6375	57.881
FBtr0333889	8444	8248.36	0	0
FBtr0333888	8968	8772.36	2.98481	1.02712
FBtr0306631	4304	4108.36	0	0
FBtr0302584	5159	4963.36	21.3316	12.9738
FBtr0306632	6029	5833.36	2.04443	1.05797
FBtr0076900	2412	2216.36	2	2.72401
FBtr0078517	1557	1361.36	0	0
FBtr0331774	1295	1099.36	0.91813	2.52106
FBtr0100669	1298	1102.36	0.0818703	0.224193
FBtr0073512	2235	2039.36	5	7.40108
FBtr0076265	1575	1379.36	69	151.005
FBtr0089267	1084	888.36	1	3.39805
FBtr0342988	3161	2965.36	62	63.1151
FBtr0071820	2533	2337.36	0	0
FBtr0074655	2115	1919.36	10	15.7276
FBtr0301016	3228	3032.36	3.90195	3.88436
FBtr0301017	3243	3047.36	0.0490272	0.048566
FBtr0330302	3243	3047.36	0.0490272	0.048566
FBtr0301311	3976	3780.36	0	0
FBtr0082273	2933	2737.36	0	0
FBtr0302571	4012	3816.36	25.0566	19.8195
FBtr0301310	4015	3819.36	0	0
FBtr0073730	1370	1174.36	30.9502	79.5575
FBtr0310646	1830	1634.36	3.04982	5.63308
FBtr0306309	750	554.36	0	0
FBtr0344570	539	344.44	0	0
FBtr0072814	1240	1044.36	0	0
FBtr0072813	1107	911.36	9	29.8107
FBtr0077030	1231	1035.36	47	137.033
FBtr0345492	1015	819.36	6.25465	23.0435
FBtr0087078	884	688.36	15.7453	69.0487
FBtr0085105	995	799.36	1	3.77639
FBtr0081078	1643	1447.36	0	0
FBtr0346274	1553	1357.36	10.4412	23.2207
FBtr0073436	1423	1227.36	1.55878	3.83381
FBtr0083919	1858	1662.36	15	27.2386
FBtr0343143	1534	1338.36	0	0
FBtr0073892	1096	900.36	0	0
FBtr0081972	1525	1329.36	0	0
FBtr0081177	1708	1512.36	5	9.98008
FBtr0079999	2086	1890.36	1	1.59689
