target_id	length	eff_length	est_counts	tpm
FBtr0084869	1894	1716.24	10	5.96957
FBtr0089712	3679	3501.24	300.242	87.8559
FBtr0339820	4100	3922.24	53.9838	14.101
FBtr0339819	3461	3283.24	157.774	49.2328
FBtr0303415	4077	3899.24	0	0
FBtr0331996	4411	4233.24	0	0
FBtr0331997	4647	4469.24	49	11.2327
FBtr0301019	4389	4211.24	0	0
FBtr0100327	2981	2803.24	2	0.730956
FBtr0343641	3426	3248.24	0	0
FBtr0071757	4409	4231.24	0	0
FBtr0308239	4638	4460.24	23	5.28313
FBtr0071756	4243	4065.24	0	0
FBtr0075318	8461	8283.24	118	14.595
FBtr0305085	8449	8271.24	0	0
FBtr0333626	8076	7898.24	0	0
FBtr0330189	8301	8123.24	0	0
FBtr0305084	7990	7812.24	0	0
FBtr0330190	8449	8271.24	0	0
FBtr0333625	8067	7889.24	0	0
FBtr0305086	7842	7664.24	9.54787e-06	1.27632e-06
FBtr0076694	3199	3021.24	25.9537	8.80106
FBtr0091746	1336	1158.24	0	0
FBtr0306927	4314	4136.24	6	1.48616
FBtr0334760	727	549.241	0	0
FBtr0100503	403	232.195	0	0
FBtr0077144	1521	1343.24	271.506	207.084
FBtr0306086	1145	967.241	63.4938	67.254
FBtr0340353	8788	8610.24	0	0
FBtr0340351	9220	9042.24	0	0
FBtr0340350	9002	8824.24	0	0
FBtr0340352	8558	8380.24	13.0469	1.59504
FBtr0340354	8564	8386.24	5.42149	0.662327
FBtr0340355	7414	7236.24	33.5316	4.74748
FBtr0086536	1596	1418.24	1277.7	922.996
FBtr0086537	1701	1523.24	0	0
FBtr0070738	6606	6428.24	5.90831	0.941657
FBtr0070740	5946	5768.24	0	0
FBtr0100408	5948	5770.24	0	0
FBtr0070739	5518	5340.24	41.0917	7.88342
FBtr0301914	6763	6585.24	0	0
FBtr0080656	563	385.771	15.7405	41.8035
FBtr0343706	521	344.135	5.2976	15.7715
FBtr0302946	383	214.214	214.962	1028.1
FBtr0301477	4782	4604.24	0	0
FBtr0306350	2503	2325.24	12.3523	5.44252
FBtr0306351	2221	2043.24	5.91839	2.9676
FBtr0330046	2653	2475.24	16.8647	6.98042
FBtr0301478	2790	2612.24	0	0
FBtr0089521	2653	2475.24	16.8647	6.98042
FBtr0300884	4898	4720.24	0.0504888	0.0109585
FBtr0300882	4892	4714.24	93.7719	20.379
FBtr0300885	4919	4741.24	166.235	35.9212
FBtr0300886	5268	5090.24	30.943	6.22796
FBtr0070272	2139	1961.24	8	4.17908
FBtr0113469	6298	6120.24	0	0
FBtr0091533	6079	5901.24	33	5.72917
FBtr0081048	909	731.241	0	0
FBtr0329926	906	728.241	0	0
FBtr0331279	411	239.668	0	0
FBtr0306048	1223	1045.24	0	0
FBtr0345656	5093	4915.24	0	0
FBtr0110838	6234	6056.24	0	0
FBtr0333123	1100	922.241	0	0
FBtr0075201	980	802.241	51	65.1309
FBtr0308601	1556	1378.24	1	0.743355
FBtr0346350	2380	2202.24	0	0
FBtr0333306	1668	1490.24	13.2234	9.09093
FBtr0071465	1150	972.241	6.27298	6.6103
FBtr0082368	1909	1731.24	25	14.7946
FBtr0072553	1422	1244.24	0	0
FBtr0081407	662	484.241	0	0
FBtr0080119	2993	2815.24	15	5.4588
FBtr0332091	7868	7690.24	10.9961	1.46493
FBtr0075562	7222	7044.24	132.004	19.1988
FBtr0302392	219	81.6727	0	0
FBtr0302971	813	635.241	0	0
FBtr0303249	887	709.241	1.99964	2.88855
FBtr0110947	892	714.241	0.000360948	0.000517751
FBtr0333413	1540	1362.24	31	23.3147
FBtr0079683	1684	1506.24	0	0
FBtr0333414	1687	1509.24	0	0
FBtr0072576	2694	2516.24	110	44.788
FBtr0334302	4002	3824.24	5.80217	1.55441
FBtr0082031	3999	3821.24	15.1978	4.07473
FBtr0079550	1502	1324.24	42.7028	33.0378
FBtr0343384	1440	1262.24	4.29721	3.48791
FBtr0330045	2512	2334.24	14	6.14474
FBtr0082987	1415	1237.24	0	0
FBtr0301428	2661	2483.24	4.00771	1.65348
FBtr0301429	2872	2694.24	5.92478	2.25298
FBtr0301431	3360	3182.24	8.0838	2.60258
FBtr0301430	3149	2971.24	5.98372	2.06326
FBtr0340558	1229	1051.24	0	0
FBtr0080177	1082	904.241	0	0
FBtr0343610	5025	4847.24	19.7131	4.1666
FBtr0343608	4211	4033.24	0.324599	0.0824546
FBtr0343609	4032	3854.24	0	0
FBtr0079957	4223	4045.24	23.8497	6.04033
FBtr0303907	4127	3949.24	23.1126	5.99592
FBtr0303906	4081	3903.24	0	0
FBtr0303905	4119	3941.24	0	0
FBtr0088650	2014	1836.24	56	31.2449
FBtr0273339	1383	1205.24	30.6417	26.0472
FBtr0301167	1029	851.241	27.3583	32.9274
FBtr0347550	3326	3148.24	4.98077	1.62088
FBtr0078958	1114	936.241	58.0031	63.4724
FBtr0075478	694	516.241	0	0
FBtr0078567	882	704.241	0	0
FBtr0071225	1165	987.241	36	37.3595
FBtr0345985	1286	1108.24	0	0
FBtr0340217	5681	5503.24	103.81	19.326
FBtr0086904	5684	5506.24	53.1898	9.8968
FBtr0306284	372	204.232	0	0
FBtr0347283	774	596.241	2.26377	3.88984
FBtr0075651	4329	4151.24	10.1746	2.51108
FBtr0075652	3921	3743.24	14.8254	4.0577
FBtr0332622	8259	8081.24	27.9216	3.53984
FBtr0308328	8643	8465.24	34.5709	4.18401
FBtr0308327	8457	8279.24	8.94684	1.10713
FBtr0308325	7938	7760.24	27.5607	3.63861
FBtr0308329	7097	6919.24	0	0
FBtr0332621	6223	6045.24	0	0
FBtr0308326	6286	6108.24	0	0
FBtr0345197	13125	12947.2	70.8788	5.60868
FBtr0333706	10897	10719.2	0	0
FBtr0089106	6189	6011.24	133.092	22.6834
FBtr0309088	2778	2600.24	26.6689	10.5078
FBtr0309089	4262	4084.24	34.4462	8.64075
FBtr0076486	2394	2216.24	15.8849	7.34324
FBtr0332592	2813	2635.24	0	0
FBtr0332591	2322	2144.24	13.2636	6.33738
FBtr0074079	2391	2213.24	124.736	57.7412
FBtr0088643	4091	3913.24	55	14.3995
FBtr0088642	4088	3910.24	0	0
FBtr0345224	4148	3970.24	0	0
FBtr0339302	4145	3967.24	0	0
FBtr0334821	1627	1449.24	0	0
FBtr0334822	1744	1566.24	0	0
FBtr0077938	1511	1333.24	0	0
FBtr0077936	1454	1276.24	1	0.802766
FBtr0077937	1565	1387.24	0	0
FBtr0077939	1628	1450.24	0	0
FBtr0072121	849	671.241	0	0
FBtr0079601	888	710.241	22	31.735
FBtr0073141	1708	1530.24	6	4.0171
FBtr0084278	477	301.325	0	0
FBtr0307312	9817	9639.24	0	0
FBtr0307309	9968	9790.24	5.50558e-06	5.76144e-07
FBtr0307310	9842	9664.24	44	4.66451
FBtr0307311	10170	9992.24	0	0
FBtr0078345	633	455.241	0	0
FBtr0079495	3264	3086.24	202	67.0568
FBtr0343404	3495	3317.24	0	0
FBtr0083964	564	386.771	1163	3080.69
FBtr0078184	1305	1127.24	16	14.542
FBtr0072722	2846	2668.24	0	0
FBtr0072721	2576	2398.24	39.9667	17.0737
FBtr0331865	2640	2462.24	345.033	143.566
FBtr0078208	1344	1166.24	1	0.878483
FBtr0433512	2455	2277.24	0	0
FBtr0303407	2132	1954.24	0	0
FBtr0078712	1080	902.241	21.4479	24.3548
FBtr0081206	1604	1426.24	4	2.87335
FBtr0113310	1466	1288.24	7	5.56701
FBtr0339141	1600	1422.24	0	0
FBtr0303841	1379	1201.24	0	0
FBtr0088997	1432	1254.24	36	29.4065
FBtr0085512	862	684.241	201.066	301.058
FBtr0080055	1405	1227.24	0	0
FBtr0301742	279	125.723	6	48.8941
FBtr0331219	2907	2729.24	0	0
FBtr0331218	9186	9008.24	36	4.09434
FBtr0331221	8906	8728.24	0	0
FBtr0331217	2882	2704.24	0	0
FBtr0331220	9009	8831.24	0	0
FBtr0290295	2768	2590.24	0	0
FBtr0331216	9188	9010.24	0	0
FBtr0331222	763	585.241	0	0
FBtr0301972	783	605.241	0	0
FBtr0075322	4158	3980.24	32.6268	8.39821
FBtr0075323	3177	2999.24	20.057	6.85134
FBtr0304018	3523	3345.24	40.2567	12.3291
FBtr0082268	487	311.08	0	0
FBtr0078992	2411	2233.24	12	5.50512
FBtr0075971	1337	1159.24	0	0
FBtr0332644	1805	1627.24	9.9749	6.28027
FBtr0343726	4924	4746.24	0	0
FBtr0343727	4695	4517.24	13.9333	3.16011
FBtr0080801	3399	3221.24	0.0667073	0.0212164
FBtr0085179	1931	1753.24	36	21.0369
FBtr0334732	1852	1674.24	0	0
FBtr0084435	712	534.241	30	57.5315
FBtr0333359	8539	8361.24	0	0
FBtr0347066	8335	8157.24	0	0
FBtr0072747	8339	8161.24	70.3647	8.83325
FBtr0303993	8076	7898.24	3.63525	0.471548
FBtr0082776	863	685.241	2	2.99025
FBtr0083698	3561	3383.24	113	34.219
FBtr0334522	3913	3735.24	0	0
FBtr0083699	3740	3562.24	0	0
FBtr0083123	1806	1628.24	13	8.17986
FBtr0073670	1180	1002.24	3	3.06669
FBtr0346294	904	726.241	0	0
FBtr0074584	841	663.241	0	0
FBtr0084203	1178	1000.24	2	2.04855
FBtr0075503	431	258.048	0	0
FBtr0071940	3781	3603.24	2	0.568667
FBtr0071878	678	500.241	0	0
FBtr0074217	1666	1488.24	333.506	229.589
FBtr0334992	1631	1453.24	0	0
FBtr0334991	1534	1356.24	21.4942	16.237
FBtr0334990	1621	1443.24	0	0
FBtr0334641	7845	7667.24	0	0
FBtr0334640	7572	7394.24	40	5.54227
FBtr0112788	7572	7394.24	40	5.54227
FBtr0300945	5982	5804.24	158.726	28.0171
FBtr0088089	5273	5095.24	0	0
FBtr0306029	5832	5654.24	57.2741	10.3778
FBtr0300299	542	364.921	4.68035	13.1402
FBtr0303283	663	485.241	0	0
FBtr0082690	968	790.241	111	143.908
FBtr0075544	1414	1236.24	0	0
FBtr0084225	2337	2159.24	5	2.37241
FBtr0084554	1241	1063.24	37	35.6526
FBtr0088251	1100	922.241	23	25.5508
FBtr0075348	623	445.241	0	0
FBtr0307592	1036	858.241	19.8243	23.6651
FBtr0307591	716	538.241	5.17574	9.85184
FBtr0307593	1134	956.241	0	0
FBtr0088981	1711	1533.24	30	20.0462
FBtr0082830	999	821.241	25	31.1882
FBtr0073752	1359	1181.24	1	0.867327
FBtr0073172	1075	897.241	22	25.1209
FBtr0083484	1060	882.241	3	3.48382
FBtr0334920	644	466.241	5.79637e-05	0.00012737
FBtr0343101	702	524.241	16.9999	33.2229
FBtr0073534	1246	1068.24	0	0
FBtr0073532	1076	898.241	0	0
FBtr0073533	1155	977.241	19	19.9193
FBtr0081554	1426	1248.24	0	0
FBtr0333730	597	419.413	3.97492	9.70975
FBtr0070405	653	475.241	17.0251	36.7026
FBtr0088310	2481	2303.24	24	10.6756
FBtr0085561	2042	1864.24	0	0
FBtr0310420	1884	1706.24	48	28.8219
FBtr0309175	598	420.413	0	0
FBtr0074130	2575	2397.24	114	48.7208
FBtr0071834	2099	1921.24	12	6.39913
FBtr0089479	2771	2593.24	18	7.11133
FBtr0089478	2863	2685.24	0	0
FBtr0331561	2723	2545.24	0	0
FBtr0300082	7593	7415.24	222.936	30.8018
FBtr0300080	4495	4317.24	116.144	27.5621
FBtr0300083	6021	5843.24	0	0
FBtr0300081	3290	3112.24	22.6617	7.46005
FBtr0300084	4316	4138.24	25.2585	6.25335
FBtr0074830	1113	935.241	160	175.274
FBtr0301126	1230	1052.24	0	0
FBtr0332771	1073	895.241	0	0
FBtr0300813	1005	827.241	0	0
FBtr0343719	1549	1371.24	0	0
FBtr0080785	988	810.241	1	1.26447
FBtr0089578	2912	2734.24	0	0
FBtr0078995	1986	1808.24	27	15.2978
FBtr0091534	674	496.241	0	0
FBtr0345289	667	489.241	0	0
FBtr0077524	755	577.241	125	221.858
FBtr0332508	1053	875.241	0	0
FBtr0080508	1293	1115.24	0	0
FBtr0079127	836	658.241	1	1.55645
FBtr0077829	3910	3732.24	16	4.3921
FBtr0081218	2474	2296.24	12	5.35408
FBtr0300822	2553	2375.24	0	0
FBtr0081217	2565	2387.24	0	0
FBtr0081216	2549	2371.24	0	0
FBtr0082566	1767	1589.24	0	0
FBtr0334867	2747	2569.24	5.37715	2.14422
FBtr0085397	2589	2411.24	81.6228	34.6811
FBtr0082869	1981	1803.24	61	34.6575
FBtr0345145	2255	2077.24	26.9319	13.2832
FBtr0302335	2165	1987.24	240.882	124.187
FBtr0345144	2183	2005.24	0.185949	0.0950057
FBtr0074635	1850	1672.24	108	66.1677
FBtr0071317	2438	2260.24	24.0057	10.8813
FBtr0346166	2970	2792.24	20.9943	7.70318
FBtr0345302	2504	2326.24	3	1.32126
FBtr0077098	1123	945.241	38	41.1872
FBtr0075659	1433	1255.24	0	0
FBtr0310278	1388	1210.24	1	0.846544
FBtr0112539	371	203.38	3	15.1124
FBtr0303268	3265	3087.24	0	0
FBtr0082565	411	239.668	40	170.991
FBtr0344018	2901	2723.24	0	0
FBtr0080630	3161	2983.24	14	4.80796
FBtr0344019	4042	3864.24	0	0
FBtr0309281	4433	4255.24	0	0
FBtr0345422	1478	1300.24	33.6269	26.4963
FBtr0086710	1362	1184.24	78.3731	67.8029
FBtr0077351	1210	1032.24	17.1289	17.0008
FBtr0086891	4262	4084.24	0.000175738	4.40834e-05
FBtr0302161	3910	3732.24	14.276	3.91885
FBtr0086890	4269	4091.24	85.7238	21.4668
FBtr0072185	288	133.294	1691	12997.3
FBtr0076729	5041	4863.24	17	3.58133
FBtr0331353	5452	5274.24	61.7055	11.9863
FBtr0083684	5246	5068.24	37.2945	7.53892
FBtr0342978	2410	2232.24	5.23921	2.40462
FBtr0331155	1733	1555.24	3.88039	2.55623
FBtr0074668	1733	1555.24	3.88039	2.55623
FBtr0330100	4842	4664.24	0.907128	0.199255
FBtr0335411	4863	4685.24	0.00366311	0.000801012
FBtr0085778	4872	4694.24	0.000347704	7.58867e-05
FBtr0335410	4851	4673.24	0.0851979	0.0186781
FBtr0330101	4863	4685.24	0.00366311	0.000801012
FBtr0081043	5476	5298.24	157	30.3591
FBtr0081042	5476	5298.24	157	30.3591
FBtr0084954	1013	835.241	0	0
FBtr0086324	1035	857.241	0	0
FBtr0300385	769	591.241	0	0
FBtr0300384	808	630.241	0	0
FBtr0080286	1809	1631.24	0	0
FBtr0342581	1532	1354.24	1.25574	0.950001
FBtr0310518	1029	851.241	0	0
FBtr0300643	949	771.241	0.5	0.664204
FBtr0070423	1681	1503.24	1	0.681542
FBtr0306578	3570	3392.24	32.0361	9.67551
FBtr0302310	1277	1099.24	0	0
FBtr0300894	3027	2849.24	79.8088	28.6974
FBtr0072815	1387	1209.24	23.6577	20.0439
FBtr0331461	3411	3233.24	54.8571	17.3826
FBtr0072819	1460	1282.24	0	0
FBtr0300893	1109	931.241	0	0
FBtr0331462	3378	3200.24	31.6404	10.1293
FBtr0071358	1664	1486.24	46	31.7095
FBtr0084980	759	581.241	0	0
FBtr0085876	4733	4555.24	72.963	16.4102
FBtr0334299	5818	5640.24	133.345	24.2214
FBtr0085875	4243	4065.24	48.6922	12.2714
FBtr0100415	2864	2686.24	37.2375	14.2022
FBtr0100413	2865	2687.24	0	0
FBtr0100420	2894	2716.24	0.0746525	0.0281577
FBtr0100416	3158	2980.24	0	0
FBtr0100419	2921	2743.24	13.5497	5.06041
FBtr0070957	2779	2601.24	85.8568	33.8155
FBtr0345295	2411	2233.24	30.2813	13.8919
FBtr0070956	2859	2681.24	0	0
FBtr0100414	2773	2595.24	0	0
FBtr0333672	2026	1848.24	16.2634	9.01518
FBtr0344754	2048	1870.24	77.9267	42.6884
FBtr0089186	1688	1510.24	1737.81	1178.9
FBtr0081900	1173	995.241	0	0
FBtr0080952	606	428.328	0	0
FBtr0340237	657	479.241	0	0
FBtr0081569	2802	2624.24	7	2.73285
FBtr0339660	741	563.241	183.777	334.285
FBtr0340356	836	658.241	1.14484	1.78189
FBtr0339659	649	471.241	0	0
FBtr0340357	1399	1221.24	9.72788	8.1609
FBtr0339661	1117	939.241	1.07467	1.17224
FBtr0084241	741	563.241	0	0
FBtr0344227	1324	1146.24	0	0
FBtr0332852	1671	1493.24	0	0
FBtr0086750	1553	1375.24	12	8.93972
FBtr0335212	1344	1166.24	34	29.8684
FBtr0082437	1439	1261.24	0	0
FBtr0071979	1384	1206.24	0	0
FBtr0082304	1528	1350.24	103	78.1533
FBtr0334897	7452	7274.24	69.1097	9.73358
FBtr0334896	5991	5813.24	38.2436	6.74003
FBtr0344218	2530	2352.24	1.24623	0.542796
FBtr0344217	2729	2551.24	0	0
FBtr0112583	2495	2317.24	1.40051	0.619209
FBtr0087989	1751	1573.24	10	6.51218
FBtr0339595	1796	1618.24	0	0
FBtr0079365	3276	3098.24	12	3.96814
FBtr0081225	1305	1127.24	0	0
FBtr0300674	1789	1611.24	6.11875	3.89066
FBtr0332321	2100	1922.24	14.1746	7.5548
FBtr0300216	694	516.241	0	0
FBtr0344762	633	455.241	10	22.5051
FBtr0085631	1677	1499.24	199.825	136.552
FBtr0085635	1197	1019.24	5.88389	5.91438
FBtr0332170	1009	831.241	0	0
FBtr0085634	1187	1009.24	0	0
FBtr0085633	1227	1049.24	17.5564	17.1428
FBtr0085632	1135	957.241	286.713	306.865
FBtr0344763	1526	1348.24	0	0
FBtr0306587	981	803.241	0	0
FBtr0306588	1246	1068.24	0	0
FBtr0075186	2778	2600.24	16	6.30417
FBtr0072671	3820	3642.24	88.6949	24.9489
FBtr0310555	3766	3588.24	50.3051	14.3632
FBtr0072670	3754	3576.24	0	0
FBtr0433521	4693	4515.24	0	0
FBtr0347111	4516	4338.24	7.81795	1.84629
FBtr0302583	5622	5444.24	0	0
FBtr0306630	4838	4660.24	0	0
FBtr0302086	4347	4169.24	7.14989	1.75697
FBtr0302085	5027	4849.24	172.282	36.3988
FBtr0333889	8444	8266.24	0	0
FBtr0333888	8968	8790.24	11.9636	1.39438
FBtr0306631	4304	4126.24	13.8791	3.44609
FBtr0302584	5159	4981.24	0	0
FBtr0306632	6029	5851.24	0.725677	0.127062
FBtr0076900	2412	2234.24	8	3.66844
FBtr0078517	1557	1379.24	5	3.71408
FBtr0331774	1295	1117.24	3.02719e-08	2.77597e-08
FBtr0100669	1298	1120.24	0	0
FBtr0073512	2235	2057.24	17	8.46613
FBtr0076265	1575	1397.24	121	88.7228
FBtr0089267	1084	906.241	0	0
FBtr0342988	3161	2983.24	85	29.1912
FBtr0071820	2533	2355.24	0	0
FBtr0074655	2115	1937.24	45	23.7985
FBtr0301016	3228	3050.24	10	3.35882
FBtr0301017	3243	3065.24	0	0
FBtr0330302	3243	3065.24	0	0
FBtr0301311	3976	3798.24	42.2873	11.4064
FBtr0082273	2933	2755.24	3.02248e-07	1.12389e-07
FBtr0302571	4012	3834.24	0	0
FBtr0301310	4015	3837.24	0	0
FBtr0073730	1370	1192.24	92.1963	79.2266
FBtr0310646	1830	1652.24	2.80366	1.7385
FBtr0306309	750	572.241	0	0
FBtr0344570	539	361.957	1	2.83051
