target_id	length	eff_length	est_counts	tpm
FBtr0333509	5560	5364.79	0	0
FBtr0345690	7304	7108.79	1282.86	7.66109
FBtr0333506	1695	1499.79	91.9024	2.60138
FBtr0333502	4814	4618.79	0	0
FBtr0333495	4814	4618.79	0	0
FBtr0333508	3014	2818.79	19.4677	0.293197
FBtr0333503	3380	3184.79	82.8926	1.10495
FBtr0347552	5074	4878.79	358.47	3.11923
FBtr0333505	3620	3424.79	128.138	1.58837
FBtr0333499	2188	1992.79	18.176	0.387209
FBtr0333498	2268	2072.79	4.98828e-06	1.02165e-07
FBtr0333501	7545	7349.79	50.1446	0.289639
FBtr0333493	5029	4833.79	16.8609	0.148082
FBtr0345689	7646	7450.79	9.85861	0.0561721
FBtr0087085	896	700.788	1	0.0605788
FBtr0081328	2231	2035.79	29.3572	0.612195
FBtr0081329	2105	1909.79	2221.92	49.3914
FBtr0081330	2163	1967.79	328.256	7.08177
FBtr0306234	2310	2114.79	8.01794	0.160955
FBtr0071903	4682	4486.79	1392	13.1708
FBtr0306684	5786	5590.79	851	6.46195
FBtr0302596	5705	5509.79	5.20419e-07	4.00983e-09
FBtr0307272	1406	1210.79	483.888	16.9662
FBtr0071072	1129	933.788	0.112029	0.00509321
FBtr0072906	1300	1104.79	381.332	14.6532
FBtr0072908	1414	1218.79	979.459	34.1166
FBtr0072907	1574	1378.79	1057.77	32.5687
FBtr0072905	1698	1502.79	828.439	23.4029
FBtr0346727	1248	1052.79	82	3.30659
FBtr0089546	1998	1802.79	588	13.8465
FBtr0089641	4635	4439.79	3.17317	0.0303416
FBtr0343159	4518	4322.79	38.8413	0.381449
FBtr0343160	7965	7769.79	1043.99	5.70417
FBtr0308688	3668	3472.79	13.6672	0.167074
FBtr0070794	3341	3145.79	2098.44	28.3187
FBtr0070795	4509	4313.79	8662.58	85.2502
FBtr0308689	3179	2983.79	22.3204	0.317572
FBtr0081243	1196	1000.79	54.4875	2.31133
FBtr0331324	1357	1161.79	50.5125	1.84578
FBtr0074002	2975	2779.79	378.036	5.77337
FBtr0074001	3696	3500.79	2061.96	25.0047
FBtr0340433	3171	2975.79	3.70158e-07	5.28071e-09
FBtr0070065	2110	1914.79	2695.24	59.7563
FBtr0070064	2054	1858.79	1069.27	24.4211
FBtr0084008	1816	1620.79	1105	28.943
FBtr0082924	1843	1647.79	32	0.824434
FBtr0084758	807	611.851	1350	93.6688
FBtr0307295	5425	5229.79	366.813	2.97761
FBtr0307292	5251	5055.79	8.30014	0.0696954
FBtr0307294	6324	6128.79	2662.9	18.4453
FBtr0307293	5425	5229.79	354.46	2.87733
FBtr0307291	6331	6135.79	1327.53	9.18506
FBtr0070109	5422	5226.79	0	0
FBtr0075346	3145	2949.79	251.511	3.6197
FBtr0333610	2227	2031.79	0.00726777	0.000151855
FBtr0344183	5389	5193.79	130.373	1.06564
FBtr0344177	3982	3786.79	69.3968	0.777993
FBtr0344180	3939	3743.79	81.6574	0.925958
FBtr0344176	2855	2659.79	499.078	7.96579
FBtr0344184	4895	4699.79	199.066	1.79815
FBtr0344178	5393	5197.79	959.331	7.83533
FBtr0344182	5562	5366.79	709.78	5.61457
FBtr0344181	3939	3743.79	81.6574	0.925958
FBtr0344179	4331	4135.79	220.66	2.26502
FBtr0333909	1095	899.788	0.020609	0.000972353
FBtr0076548	1113	917.788	191.979	8.88014
FBtr0299561	856	660.788	4	0.256984
FBtr0299560	845	649.788	0	0
FBtr0331686	579	384.956	56.593	6.24107
FBtr0083328	569	375.146	24.407	2.76198
FBtr0331685	518	325.423	0	0
FBtr0334332	2186	1990.79	130.543	2.7838
FBtr0081934	2064	1868.79	488.457	11.0962
FBtr0110941	5141	4945.79	3325.23	28.5426
FBtr0300996	1589	1393.79	76.7721	2.33838
FBtr0080693	730	534.909	386	30.6348
FBtr0290134	10901	10705.8	4237	16.8015
FBtr0113233	663	468.202	41	3.71756
FBtr0070445	1280	1084.79	0	0
FBtr0307159	1798	1602.79	483	12.7932
FBtr0336953	1755	1559.79	1	0.0272171
FBtr0082323	1377	1181.79	170	6.10684
FBtr0089329	1986	1790.79	782	18.5383
FBtr0085149	1072	876.788	60.5534	2.93192
FBtr0080391	1048	852.788	724.248	36.054
FBtr0334761	1814	1618.79	16.5812	0.434844
FBtr0100125	905	709.788	0	0
FBtr0305263	953	757.788	26.5826	1.48921
FBtr0334762	1121	925.788	157.487	7.22172
FBtr0080389	1849	1653.79	965.101	24.7742
FBtr0080390	1765	1569.79	0	0
FBtr0081744	1864	1668.79	550	13.9916
FBtr0085056	1002	806.788	8555.33	450.179
FBtr0085055	1066	870.788	75.1701	3.66472
FBtr0343829	4010	3814.79	201.663	2.24421
FBtr0081080	3783	3587.79	6140.34	72.6562
FBtr0081701	830	634.851	0	0
FBtr0087952	2048	1852.79	1438.72	32.9654
FBtr0273406	514	321.521	92.7926	12.2521
FBtr0305913	1650	1454.79	187.794	5.48011
FBtr0273320	1409	1213.79	189.206	6.61758
FBtr0305958	822	626.851	0	0
FBtr0112367	401	216.538	482	94.4974
FBtr0073208	1072	876.788	69	3.34089
FBtr0074260	997	801.788	1	0.0529478
FBtr0070832	957	761.788	126	7.02173
FBtr0113156	1331	1135.79	15.4186	0.57631
FBtr0076360	596	401.72	27.8503	2.94316
FBtr0083546	1468	1272.79	0	0
FBtr0081965	1575	1379.79	1059	32.583
FBtr0304865	4033	3837.79	482.099	5.33289
FBtr0304867	4472	4276.79	996.901	9.89559
FBtr0078662	2088	1892.79	53.0104	1.18896
FBtr0114518	2144	1948.79	0	0
FBtr0078664	2368	2172.79	156.376	3.05534
FBtr0078661	2289	2093.79	322.817	6.54531
FBtr0078663	2209	2013.79	352.797	7.43736
FBtr0308064	274	111.647	126	47.9103
FBtr0333547	2505	2309.79	16.2661	0.298964
FBtr0333546	2211	2015.79	0	0
FBtr0070027	2221	2025.79	302.734	6.34416
FBtr0082315	2659	2463.79	48.0695	0.828273
FBtr0112789	3223	3027.79	75.9305	1.06463
FBtr0300704	1885	1689.79	61.0061	1.53267
FBtr0113705	2134	1938.79	1070.33	23.4367
FBtr0344847	1907	1711.79	0	0
FBtr0300702	1875	1679.79	32.2639	0.815398
FBtr0300703	2196	2000.79	141.152	2.99497
FBtr0113704	2144	1948.79	6507.24	141.755
FBtr0344118	2561	2365.79	55.7874	1.00108
FBtr0084910	2101	1905.79	0	0
FBtr0084911	2164	1968.79	0	0
FBtr0300819	2782	2586.79	101.159	1.66016
FBtr0300820	2422	2226.79	0	0
FBtr0084909	2566	2370.79	676.054	12.1059
FBtr0084869	1894	1698.79	299	7.47204
FBtr0089712	3679	3483.79	14200.8	173.049
FBtr0339820	4100	3904.79	1301.02	14.1447
FBtr0339819	3461	3265.79	360.18	4.68209
FBtr0303415	4077	3881.79	0	0
FBtr0331996	4411	4215.79	68.3513	0.688296
FBtr0331997	4647	4451.79	616.417	5.87824
FBtr0301019	4389	4193.79	151.231	1.53089
FBtr0100327	2981	2785.79	28	0.426695
FBtr0343641	3426	3230.79	0	0
FBtr0071757	4409	4213.79	43.1501	0.434727
FBtr0308239	4638	4442.79	483.104	4.61628
FBtr0071756	4243	4047.79	53.7462	0.563686
FBtr0075318	8461	8265.79	2124.37	10.9107
FBtr0305085	8449	8253.79	0	0
FBtr0333626	8076	7880.79	23.8138	0.128282
FBtr0330189	8301	8105.79	0	0
FBtr0305084	7990	7794.79	150.347	0.818837
FBtr0330190	8449	8253.79	0	0
FBtr0333625	8067	7871.79	0	0
FBtr0305086	7842	7646.79	677.472	3.76114
FBtr0076694	3199	3003.79	478.006	6.75571
FBtr0091746	1336	1140.79	3.05453	0.11367
FBtr0306927	4314	4118.79	263	2.71078
FBtr0334760	727	531.909	0	0
FBtr0100503	403	218.2	0	0
FBtr0077144	1521	1325.79	7041.48	225.475
FBtr0306086	1145	949.788	1808.52	80.8357
FBtr0340353	8788	8592.79	207.523	1.02527
FBtr0340351	9220	9024.79	0	0
FBtr0340350	9002	8806.79	0	0
FBtr0340352	8558	8362.79	207.016	1.0509
FBtr0340354	8564	8368.79	1.13182e-05	5.74147e-08
FBtr0340355	7414	7218.79	542.461	3.19015
FBtr0086536	1596	1400.79	35162.6	1065.65
FBtr0086537	1701	1505.79	42.4714	1.1974
FBtr0070738	6606	6410.79	211.197	1.39857
FBtr0070740	5946	5750.79	443.735	3.27569
FBtr0100408	5948	5752.79	31.5929	0.233141
FBtr0070739	5518	5322.79	489.475	3.9039
FBtr0301914	6763	6567.79	0.000808808	5.22797e-06
FBtr0080656	563	369.22	389.897	44.8303
FBtr0343706	521	328.357	10.2855	1.32979
FBtr0302946	383	200.66	4419.82	935.085
FBtr0301477	4782	4586.79	49.8953	0.461804
FBtr0306350	2503	2307.79	170.509	3.1366
FBtr0306351	2221	2025.79	106.781	2.23772
FBtr0330046	2653	2457.79	324.407	5.60342
FBtr0301478	2790	2594.79	0.00108875	1.78129e-05
FBtr0089521	2653	2457.79	324.407	5.60342
FBtr0300884	4898	4702.79	375.114	3.38622
FBtr0300882	4892	4696.79	2982.51	26.958
FBtr0300885	4919	4723.79	3374.22	30.3242
FBtr0300886	5268	5072.79	831.162	6.95578
FBtr0070272	2139	1943.79	202	4.41174
FBtr0113469	6298	6102.79	77.9414	0.542185
FBtr0091533	6079	5883.79	740.142	5.34029
FBtr0081048	909	713.788	0.0241482	0.00143623
FBtr0329926	906	710.788	2.97585	0.177737
FBtr0331279	411	225.42	0	0
FBtr0306048	1223	1027.79	2	0.0826102
FBtr0345656	5093	4897.79	0	0
FBtr0110838	6234	6038.79	3	0.0210901
FBtr0333123	1100	904.788	22.6197	1.06132
FBtr0075201	980	784.788	807.38	43.675
FBtr0308601	1556	1360.79	1	0.0311973
FBtr0346350	2380	2184.79	3.06852	0.0596248
FBtr0333306	1668	1472.79	50.337	1.45096
FBtr0071465	1150	954.788	300.793	13.3742
FBtr0082368	1909	1713.79	545	13.5004
FBtr0072553	1422	1226.79	0	0
FBtr0081407	662	467.202	0	0
FBtr0080119	2993	2797.79	184	2.79197
FBtr0332091	7868	7672.79	306.776	1.69737
FBtr0075562	7222	7026.79	3105.22	18.7605
FBtr0302392	219	72.6861	1	0.584058
FBtr0302971	813	617.851	0	0
FBtr0303249	887	691.788	7.99787	0.490805
FBtr0110947	892	696.788	0.00212854	0.000129685
FBtr0333413	1540	1344.79	680.683	21.4881
FBtr0079683	1684	1488.79	0	0
FBtr0333414	1687	1491.79	37.3172	1.06196
FBtr0072576	2694	2498.79	2235	37.9713
FBtr0334302	4002	3806.79	128.447	1.43243
FBtr0082031	3999	3803.79	285.553	3.18697
FBtr0079550	1502	1306.79	1209	39.2761
FBtr0343384	1440	1244.79	0	0
FBtr0330045	2512	2316.79	369	6.76157
FBtr0082987	1415	1219.79	0	0
FBtr0301428	2661	2465.79	46.2098	0.795584
FBtr0301429	2872	2676.79	77.9223	1.23582
FBtr0301431	3360	3164.79	180.75	2.42461
FBtr0301430	3149	2953.79	126.117	1.81261
FBtr0340558	1229	1033.79	0	0
FBtr0080177	1082	886.788	0	0
FBtr0343610	5025	4829.79	245.021	2.15369
FBtr0343608	4211	4015.79	224.874	2.37725
FBtr0343609	4032	3836.79	0.995143	0.011011
FBtr0079957	4223	4027.79	243.944	2.57117
FBtr0303907	4127	3931.79	355.939	3.8432
FBtr0303906	4081	3885.79	300.607	3.28418
FBtr0303905	4119	3923.79	110.62	1.19684
FBtr0088650	2014	1818.79	1418	33.098
FBtr0273339	1383	1187.79	1184.43	42.333
FBtr0301167	1029	833.788	316.568	16.1183
FBtr0347550	3326	3130.79	155.132	2.10357
FBtr0078958	1114	918.788	843.316	38.9657
FBtr0075478	694	499.013	4	0.340295
FBtr0078567	882	686.788	3	0.185441
FBtr0071225	1165	969.788	724.326	31.7077
FBtr0345985	1286	1090.79	132.695	5.16442
FBtr0340217	5681	5485.79	0.00267343	2.06889e-05
FBtr0086904	5684	5488.79	3378	26.127
FBtr0306284	372	190.999	0	0
FBtr0347283	774	578.909	19.053	1.39721
FBtr0075651	4329	4133.79	98.3508	1.01004
FBtr0075652	3921	3725.79	302.649	3.44849
FBtr0332622	8259	8063.79	527.021	2.77457
FBtr0308328	8643	8447.79	385.022	1.93486
FBtr0308327	8457	8261.79	0.13017	0.000668874
FBtr0308325	7938	7742.79	1579.02	8.65759
FBtr0308329	7097	6901.79	11.4955	0.0707089
FBtr0332621	6223	6027.79	2.94701	0.0207554
FBtr0308326	6286	6090.79	12.366	0.0861913
FBtr0345197	13125	12929.8	1455.9	4.7802
FBtr0333706	10897	10701.8	0	0
FBtr0089106	6189	5993.79	3506.1	24.833
FBtr0309088	2778	2582.79	423.834	6.9665
FBtr0309089	4262	4066.79	1138.35	11.8832
FBtr0076486	2394	2198.79	400.814	7.73868
FBtr0332592	2813	2617.79	30.4484	0.493785
FBtr0332591	2322	2126.79	123.568	2.46655
FBtr0074079	2391	2195.79	3966.98	76.6968
FBtr0088643	4091	3895.79	287.768	3.13584
FBtr0088642	4088	3892.79	720.634	7.8589
FBtr0345224	4148	3952.79	81.9737	0.880396
FBtr0339302	4145	3949.79	253.624	2.72599
FBtr0334821	1627	1431.79	0	0
FBtr0334822	1744	1548.79	0	0
FBtr0077938	1511	1315.79	0	0
FBtr0077936	1454	1258.79	0	0
FBtr0077937	1565	1369.79	8.12316	0.251756
FBtr0077939	1628	1432.79	0	0
FBtr0072121	849	653.788	2	0.129868
FBtr0079601	888	692.788	479	29.3523
FBtr0073141	1708	1512.79	138	3.87265
FBtr0084278	477	285.981	9	1.33602
FBtr0307312	9817	9621.79	157.547	0.695123
FBtr0307309	9968	9772.79	49.3181	0.214237
FBtr0307310	9842	9646.79	802.135	3.52998
FBtr0307311	10170	9974.79	0	0
FBtr0078345	633	438.425	10	0.968305
FBtr0079495	3264	3068.79	2842.59	39.3237
FBtr0343404	3495	3299.79	271.411	3.4918
FBtr0083964	564	370.183	26868	3081.24
FBtr0078184	1305	1109.79	148.24	5.67066
FBtr0072722	2846	2650.79	218.754	3.50339
FBtr0072721	2576	2380.79	3.01106e-08	5.36916e-10
FBtr0331865	2640	2444.79	9091.25	157.866
FBtr0078208	1344	1148.79	3	0.110864
FBtr0433512	2455	2259.79	0	0
FBtr0303407	2132	1936.79	42.7236	0.936469
FBtr0078712	1080	884.788	577.174	27.6933
FBtr0081206	1604	1408.79	179	5.39405
FBtr0113310	1466	1270.79	0	0
FBtr0339141	1600	1404.79	110	3.32422
FBtr0303841	1379	1183.79	0	0
FBtr0088997	1432	1236.79	701	24.0619
FBtr0085512	862	666.788	5011.74	319.086
FBtr0080055	1405	1209.79	10	0.350912
FBtr0301742	279	115.213	293	107.963
FBtr0331219	2907	2711.79	57.9773	0.907632
FBtr0331218	9186	8990.79	411.799	1.94444
FBtr0331221	8906	8710.79	0	0
FBtr0331217	2882	2686.79	10.8174	0.170921
FBtr0331220	9009	8813.79	0.0598095	0.000288081
FBtr0290295	2768	2572.79	0	0
FBtr0331216	9188	8992.79	310.661	1.46656
FBtr0331222	763	567.909	25.6849	1.92003
FBtr0301972	783	587.851	0	0
FBtr0075322	4158	3962.79	635.653	6.80968
FBtr0075323	3177	2981.79	0.000102041	1.4528e-06
FBtr0304018	3523	3327.79	1866.83	23.8153
FBtr0082268	487	295.484	9	1.29305
FBtr0078992	2411	2215.79	184	3.52531
FBtr0075971	1337	1141.79	52.0238	1.9343
FBtr0332644	1805	1609.79	173.85	4.58473
FBtr0343726	4924	4728.79	0	0
FBtr0343727	4695	4499.79	405	3.82094
FBtr0080801	3399	3203.79	0	0
FBtr0085179	1931	1735.79	930	22.7454
FBtr0334732	1852	1656.79	0	0
FBtr0084435	712	516.961	662	54.3635
FBtr0333359	8539	8343.79	0	0
FBtr0347066	8335	8139.79	697.31	3.63681
FBtr0072747	8339	8143.79	933.814	4.8679
FBtr0303993	8076	7880.79	31.3497	0.168877
FBtr0082776	863	667.788	61	3.87792
FBtr0083698	3561	3365.79	2093.73	26.4083
FBtr0334522	3913	3717.79	240.064	2.74125
FBtr0083699	3740	3544.79	626.209	7.49957
FBtr0083123	1806	1610.79	318.939	8.40576
FBtr0073670	1180	984.788	592	25.5203
FBtr0346294	904	708.788	0	0
FBtr0074584	841	645.788	0	0
FBtr0084203	1178	982.788	125	5.39955
FBtr0075503	431	243.515	7	1.22034
FBtr0071940	3781	3585.79	32	0.378855
FBtr0071878	678	483.013	1	0.0878919
FBtr0074217	1666	1470.79	7453.56	215.14
FBtr0334992	1631	1435.79	79.6135	2.35399
FBtr0334991	1534	1338.79	421.807	13.3755
FBtr0334990	1621	1425.79	112.023	3.33548
FBtr0334641	7845	7649.79	22.8966	0.127066
FBtr0334640	7572	7376.79	1569.48	9.03226
FBtr0112788	7572	7376.79	51.0396	0.293729
FBtr0300945	5982	5786.79	3635.56	26.6711
FBtr0088089	5273	5077.79	0	0
FBtr0306029	5832	5636.79	972.439	7.32382
FBtr0300299	542	348.612	88.0295	10.72
FBtr0303283	663	468.202	0	0
FBtr0082690	968	772.788	2847	156.399
FBtr0075544	1414	1218.79	6	0.208992
FBtr0084225	2337	2141.79	35	0.693743
FBtr0084554	1241	1045.79	746.254	30.2936
FBtr0088251	1100	904.788	450	21.1141
FBtr0075348	623	428.512	17	1.6842
FBtr0307592	1036	840.788	783.748	39.5729
FBtr0307591	716	520.909	164.054	13.37
FBtr0307593	1134	938.788	36.0002	1.62796
FBtr0088981	1711	1515.79	977	27.363
FBtr0082830	999	803.788	403	21.2849
FBtr0073752	1359	1163.79	6	0.218869
FBtr0073172	1075	879.788	204	9.84373
FBtr0083484	1060	864.788	75	3.68179
FBtr0334920	644	449.248	1.01453e-08	9.58707e-10
FBtr0343101	702	507.013	359	30.0596
FBtr0073534	1246	1050.79	51.5931	2.08441
FBtr0073532	1076	880.788	0	0
FBtr0073533	1155	959.788	316.407	13.9952
FBtr0081554	1426	1230.79	1	0.0344925
FBtr0333730	597	402.72	32.5872	3.43519
FBtr0070405	653	458.202	445.413	41.2679
FBtr0088310	2481	2285.79	285	5.29318
FBtr0085561	2042	1846.79	46.7541	1.07476
FBtr0310420	1884	1688.79	1522.25	38.2664
FBtr0309175	598	403.68	0	0
FBtr0074130	2575	2379.79	3503	62.4898
FBtr0071834	2099	1903.79	243	5.4187
FBtr0089479	2771	2575.79	136.03	2.24199
FBtr0089478	2863	2667.79	137.094	2.18159
FBtr0331561	2723	2527.79	344.876	5.79201
FBtr0300082	7593	7397.79	5973.86	34.2816
FBtr0300080	4495	4299.79	2830	27.9413
FBtr0300083	6021	5825.79	12.7266	0.0927398
FBtr0300081	3290	3094.79	1050.3	14.4075
FBtr0300084	4316	4120.79	185.299	1.90897
FBtr0074830	1113	917.788	4060.58	187.825
FBtr0301126	1230	1034.79	71.5568	2.93567
FBtr0332771	1073	877.788	136.242	6.58912
FBtr0300813	1005	809.788	0	0
FBtr0343719	1549	1353.79	2.41317	0.0756736
FBtr0080785	988	792.788	93.5868	5.01147
FBtr0089578	2912	2716.79	0	0
FBtr0078995	1986	1790.79	504	11.948
FBtr0091534	674	479.061	8	0.708936
FBtr0345289	667	472.108	0	0
FBtr0077524	755	559.909	2851	216.166
FBtr0332508	1053	857.788	0	0
FBtr0080508	1293	1097.79	0	0
FBtr0079127	836	640.788	5	0.331256
FBtr0077829	3910	3714.79	560	6.39972
FBtr0081218	2474	2278.79	0	0
FBtr0300822	2553	2357.79	54.2501	0.976794
FBtr0081217	2565	2369.79	95.8236	1.71661
FBtr0081216	2549	2353.79	141.926	2.55978
FBtr0082566	1767	1571.79	5	0.135047
FBtr0334867	2747	2551.79	310.007	5.15744
FBtr0085397	2589	2393.79	1899.99	33.6956
FBtr0082869	1981	1785.79	1654	39.32
FBtr0345145	2255	2059.79	268.475	5.53335
FBtr0302335	2165	1969.79	6955.23	149.899
FBtr0345144	2183	1987.79	1115.3	23.8193
FBtr0074635	1850	1654.79	2457	63.0333
FBtr0071317	2438	2242.79	632.776	11.9776
FBtr0346166	2970	2774.79	537.224	8.21926
FBtr0345302	2504	2308.79	51.067	0.938995
FBtr0077098	1123	927.788	916	41.9135
FBtr0075659	1433	1237.79	0	0
FBtr0310278	1388	1192.79	5	0.177957
FBtr0112539	371	190.12	44	9.825
FBtr0303268	3265	3069.79	329	4.54983
FBtr0082565	411	225.42	775	145.954
FBtr0344018	2901	2705.79	0	0
FBtr0080630	3161	2965.79	337.684	4.83368
FBtr0344019	4042	3846.79	0	0
FBtr0309281	4433	4237.79	33.3159	0.333749
FBtr0345422	1478	1282.79	740.92	24.5202
FBtr0086710	1362	1166.79	2071.08	75.355
FBtr0077351	1210	1014.79	293.582	12.2818
FBtr0086891	4262	4066.79	142.741	1.49006
FBtr0302161	3910	3714.79	461.509	5.27416
FBtr0086890	4269	4073.79	2222.75	23.1633
FBtr0072185	288	122.416	38684	13415.3
FBtr0076729	5041	4845.79	294	2.57567
FBtr0331353	5452	5256.79	424.909	3.43149
FBtr0083684	5246	5050.79	1625.09	13.6592
FBtr0342978	2410	2214.79	98.4939	1.88792
FBtr0331155	1733	1537.79	132.253	3.65104
FBtr0074668	1733	1537.79	132.253	3.65104
FBtr0330100	4842	4646.79	12.4809	0.114025
FBtr0335411	4863	4667.79	0.0721025	0.000655762
FBtr0085778	4872	4676.79	0.00797557	7.23971e-05
FBtr0335410	4851	4655.79	1.36691	0.0124639
FBtr0330101	4863	4667.79	0.0721025	0.000655762
FBtr0081043	5476	5280.79	3854	30.9828
FBtr0081042	5476	5280.79	3854	30.9828
FBtr0084954	1013	817.788	4	0.207648
FBtr0086324	1035	839.788	0	0
FBtr0300385	769	573.909	0	0
FBtr0300384	808	612.851	6	0.415627
FBtr0080286	1809	1613.79	26.1439	0.687752
FBtr0342581	1532	1336.79	33.1124	1.05156
FBtr0310518	1029	833.788	0	0
FBtr0300643	949	753.788	7	0.394236
FBtr0070423	1681	1485.79	63	1.80008
FBtr0306578	3570	3374.79	517.869	6.51449
FBtr0302310	1277	1081.79	0	0
FBtr0300894	3027	2831.79	1448.34	21.7128
FBtr0072815	1387	1191.79	144.246	5.13821
FBtr0331461	3411	3215.79	1705.38	22.5134
FBtr0072819	1460	1264.79	0	0
FBtr0300893	1109	913.788	0	0
FBtr0331462	3378	3182.79	1016.17	13.5539
FBtr0071358	1664	1468.79	1164.92	33.6701
FBtr0084980	759	563.909	4	0.301133
FBtr0085876	4733	4537.79	1600.05	14.9691
FBtr0334299	5818	5622.79	3855.33	29.1083
FBtr0085875	4243	4047.79	1239.62	13.001
FBtr0100415	2864	2668.79	634.38	10.0912
FBtr0100413	2865	2669.79	138.868	2.20816
FBtr0100420	2894	2698.79	125.478	1.97381
FBtr0100416	3158	2962.79	662.94	9.49906
FBtr0100419	2921	2725.79	207.645	3.23398
FBtr0070957	2779	2583.79	1055.83	17.3478
FBtr0345295	2411	2215.79	1158.66	22.199
FBtr0070956	2859	2663.79	0	0
FBtr0100414	2773	2577.79	0	0
FBtr0333672	2026	1830.79	511.219	11.8543
FBtr0344754	2048	1852.79	1708.68	39.151
FBtr0089186	1688	1492.79	39202.1	1114.86
FBtr0081900	1173	977.788	2	0.0868346
FBtr0080952	606	411.68	2	0.206242
FBtr0340237	657	462.202	0	0
FBtr0081569	2802	2606.79	136	2.21483
FBtr0339660	741	545.909	4339.59	337.47
FBtr0340356	836	640.788	49.674	3.29096
FBtr0339659	649	454.202	2.68596	0.251049
FBtr0340357	1399	1203.79	227.773	8.03266
FBtr0339661	1117	921.788	28.9557	1.33355
FBtr0084241	741	545.909	0	0
FBtr0344227	1324	1128.79	1	0.0376093
FBtr0332852	1671	1475.79	5.51788	0.158729
FBtr0086750	1553	1357.79	190.783	5.96506
FBtr0335212	1344	1148.79	756.907	27.9712
FBtr0082437	1439	1243.79	13.0925	0.446873
FBtr0071979	1384	1188.79	11	0.392822
FBtr0082304	1528	1332.79	2392	76.1917
FBtr0334897	7452	7256.79	1529.53	8.94789
FBtr0334896	5991	5795.79	1036.72	7.59377
FBtr0344218	2530	2334.79	7.62699	0.13868
FBtr0344217	2729	2533.79	0	0
FBtr0112583	2495	2299.79	29.1198	0.537536
FBtr0087989	1751	1555.79	220.737	6.02326
FBtr0339595	1796	1600.79	81.2633	2.1551
FBtr0079365	3276	3080.79	241	3.32095
FBtr0081225	1305	1109.79	35	1.33886
FBtr0300674	1789	1593.79	5.16875e-05	1.37677e-06
FBtr0332321	2100	1904.79	269.469	6.00578
FBtr0300216	694	499.013	16.4723	1.40136
FBtr0344762	633	438.425	160.528	15.544
FBtr0085631	1677	1481.79	5627.46	161.225
FBtr0085635	1197	1001.79	38.1673	1.61742
FBtr0332170	1009	813.788	0	0
FBtr0085634	1187	991.788	201.003	8.60382
FBtr0085633	1227	1031.79	219.88	9.04697
FBtr0085632	1135	939.788	6548.12	295.797
FBtr0344763	1526	1330.79	35.8729	1.14437
FBtr0306587	981	785.788	0	0
FBtr0306588	1246	1050.79	0.488123	0.0197207
FBtr0075186	2778	2582.79	275	4.52013
FBtr0072671	3820	3624.79	2117.31	24.7975
