target_id	length	eff_length	est_counts	tpm
FBtr0305913	1650	1453.89	9.00424	8.02186
FBtr0273320	1409	1212.89	2.99576	3.19922
FBtr0305958	822	625.895	0	0
FBtr0112367	401	213.929	27	163.476
FBtr0073208	1072	875.895	1	1.4788
FBtr0074260	997	800.895	0	0
FBtr0070832	957	760.895	4	6.8092
FBtr0113156	1331	1134.89	0	0
FBtr0076360	596	400.157	0	0
FBtr0083546	1468	1271.89	0	0
FBtr0081965	1575	1378.89	28	26.3019
FBtr0304865	4033	3836.89	17.3538	5.85837
FBtr0304867	4472	4275.89	24.6462	7.46592
FBtr0078662	2088	1891.89	25	17.1161
FBtr0114518	2144	1947.89	0	0
FBtr0078664	2368	2171.89	0	0
FBtr0078661	2289	2092.89	0	0
FBtr0078663	2209	2012.89	0	0
FBtr0308064	274	109.582	5	59.1008
FBtr0333547	2505	2308.89	0	0
FBtr0333546	2211	2014.89	0	0
FBtr0070027	2221	2024.89	12	7.67608
FBtr0082315	2659	2462.89	4	2.10366
FBtr0112789	3223	3026.89	0	0
FBtr0300704	1885	1688.89	0	0
FBtr0113705	2134	1937.89	23.0008	15.3735
FBtr0344847	1907	1710.89	4.47859e-08	3.39062e-08
FBtr0300702	1875	1678.89	0	0
FBtr0300703	2196	1999.89	0	0
FBtr0113704	2144	1947.89	247.999	164.91
FBtr0344118	2561	2364.89	0	0
FBtr0084910	2101	1904.89	0	0
FBtr0084911	2164	1967.89	6.40387e-05	4.21504e-05
FBtr0300819	2782	2585.89	0	0
FBtr0300820	2422	2225.89	6.50403	3.78476
FBtr0084909	2566	2369.89	19.4959	10.6555
FBtr0084869	1894	1697.89	12	9.15443
FBtr0089712	3679	3482.89	439.7	163.522
FBtr0339820	4100	3903.89	21.3951	7.09868
FBtr0339819	3461	3264.89	53.905	21.3856
FBtr0303415	4077	3880.89	0	0
FBtr0331996	4411	4214.89	0	0
FBtr0331997	4647	4450.89	22.7862	6.63111
FBtr0301019	4389	4192.89	3.21378	0.992803
FBtr0100327	2981	2784.89	1	0.465106
FBtr0343641	3426	3229.89	0	0
FBtr0071757	4409	4212.89	0	0
FBtr0308239	4638	4441.89	27	7.87329
FBtr0071756	4243	4046.89	0	0
FBtr0075318	8461	8264.89	101	15.8287
FBtr0305085	8449	8252.89	0	0
FBtr0333626	8076	7879.89	0	0
FBtr0330189	8301	8104.89	0	0
FBtr0305084	7990	7793.89	0	0
FBtr0330190	8449	8252.89	0	0
FBtr0333625	8067	7870.89	0	0
FBtr0305086	7842	7645.89	3.34253e-06	5.6625e-07
FBtr0076694	3199	3002.89	13.0773	5.64079
FBtr0091746	1336	1139.89	0	0
FBtr0306927	4314	4117.89	6	1.88728
FBtr0334760	727	530.895	0	0
FBtr0100503	403	215.707	0	0
FBtr0077144	1521	1324.89	218.467	213.582
FBtr0306086	1145	948.895	51.5333	70.3446
FBtr0340353	8788	8591.89	12.5064	1.8854
FBtr0340351	9220	9023.89	0	0
FBtr0340350	9002	8805.89	0	0
FBtr0340352	8558	8361.89	0	0
FBtr0340354	8564	8367.89	0	0
FBtr0340355	7414	7217.89	11.4936	2.06256
FBtr0086536	1596	1399.89	1149.91	1063.97
FBtr0086537	1701	1504.89	0	0
FBtr0070738	6606	6409.89	5.89145	1.19051
FBtr0070740	5946	5749.89	0	0
FBtr0100408	5948	5751.89	16.8708	3.79915
FBtr0070739	5518	5321.89	16.2377	3.95202
FBtr0301914	6763	6566.89	0	0
FBtr0080656	563	367.387	12.9862	45.7846
FBtr0343706	521	326.112	0	0
FBtr0302946	383	197.643	143.014	937.253
FBtr0301477	4782	4585.89	0	0
FBtr0306350	2503	2306.89	1.64302	0.922518
FBtr0306351	2221	2024.89	1.80462	1.15437
FBtr0330046	2653	2456.89	10.2762	5.41759
FBtr0301478	2790	2593.89	0	0
FBtr0089521	2653	2456.89	10.2762	5.41759
FBtr0300884	4898	4701.89	27.6073	7.60522
FBtr0300882	4892	4695.89	90.7535	25.0326
FBtr0300885	4919	4722.89	117.108	32.1172
FBtr0300886	5268	5071.89	14.5316	3.7111
FBtr0070272	2139	1942.89	7	4.6667
FBtr0113469	6298	6101.89	0	0
FBtr0091533	6079	5882.89	20	4.40352
FBtr0081048	909	712.895	0	0
FBtr0329926	906	709.895	0	0
FBtr0331279	411	223.074	0	0
FBtr0306048	1223	1026.89	0	0
FBtr0345656	5093	4896.89	0	0
FBtr0110838	6234	6037.89	0	0
FBtr0333123	1100	903.895	0	0
FBtr0075201	980	783.895	27	44.6136
FBtr0308601	1556	1359.89	0	0
FBtr0346350	2380	2183.89	0	0
FBtr0333306	1668	1471.89	0	0
FBtr0071465	1150	953.895	11.4693	15.5739
FBtr0082368	1909	1712.89	16	12.099
FBtr0072553	1422	1225.89	0	0
FBtr0081407	662	465.942	0	0
FBtr0080119	2993	2796.89	7	3.24177
FBtr0332091	7868	7671.89	11.876	2.00506
FBtr0075562	7222	7025.89	95.124	17.5368
FBtr0302392	219	71.5118	0	0
FBtr0302971	813	616.895	0	0
FBtr0303249	887	690.895	0	0
FBtr0110947	892	695.895	0	0
FBtr0333413	1540	1343.89	21	20.2402
FBtr0079683	1684	1487.89	0	0
FBtr0333414	1687	1490.89	0	0
FBtr0072576	2694	2497.89	68	35.2611
FBtr0334302	4002	3805.89	6.48223	2.20612
FBtr0082031	3999	3802.89	13.5178	4.60417
FBtr0079550	1502	1305.89	39.8244	39.5004
FBtr0343384	1440	1243.89	0.175619	0.182873
FBtr0330045	2512	2315.89	13	7.27085
FBtr0082987	1415	1218.89	0	0
FBtr0301428	2661	2464.89	3.02608	1.59017
FBtr0301429	2872	2675.89	0	0
FBtr0301431	3360	3163.89	0	0
FBtr0301430	3149	2952.89	6.97392	3.05907
FBtr0340558	1229	1032.89	0	0
FBtr0080177	1082	885.895	0	0
FBtr0343610	5025	4828.89	11.8646	3.18249
FBtr0343608	4211	4014.89	12.8241	4.13726
FBtr0343609	4032	3835.89	0	0
FBtr0079957	4223	4026.89	21.3113	6.85489
FBtr0303907	4127	3930.89	0	0
FBtr0303906	4081	3884.89	0	0
FBtr0303905	4119	3922.89	4.33434e-08	1.43112e-08
FBtr0088650	2014	1817.89	41	29.213
FBtr0273339	1383	1186.89	36.8809	40.2486
FBtr0301167	1029	832.895	14.1191	21.9572
FBtr0347550	3326	3129.89	7.7764	3.21817
FBtr0078958	1114	917.895	19.4561	27.4551
FBtr0075478	694	497.895	0	0
FBtr0078567	882	685.895	0	0
FBtr0071225	1165	968.895	23	30.7477
FBtr0345985	1286	1089.89	0	0
FBtr0340217	5681	5484.89	0	0
FBtr0086904	5684	5487.89	121	28.5588
FBtr0306284	372	188.093	0	0
FBtr0347283	774	577.895	0	0
FBtr0075651	4329	4132.89	0	0
FBtr0075652	3921	3724.89	15	5.21601
FBtr0332622	8259	8062.89	0	0
FBtr0308328	8643	8446.89	19.6769	3.01732
FBtr0308327	8457	8260.89	26.6891	4.18473
FBtr0308325	7938	7741.89	38.634	6.46373
FBtr0308329	7097	6900.89	0	0
FBtr0332621	6223	6026.89	0	0
FBtr0308326	6286	6089.89	0	0
FBtr0345197	13125	12928.9	32.9767	3.30375
FBtr0333706	10897	10700.9	0	0
FBtr0089106	6189	5992.89	136.714	29.5487
FBtr0309088	2778	2581.89	22.7135	11.3948
FBtr0309089	4262	4065.89	38.3575	12.2195
FBtr0076486	2394	2197.89	10.929	6.44073
FBtr0332592	2813	2616.89	0	0
FBtr0332591	2322	2125.89	8.29468	5.05381
FBtr0074079	2391	2194.89	114.705	67.691
FBtr0088643	4091	3894.89	16.0623	5.34163
FBtr0088642	4088	3891.89	32.9376	10.9621
FBtr0345224	4148	3951.89	2.11456e-05	6.93069e-06
FBtr0339302	4145	3948.89	4.29145e-05	1.40763e-05
FBtr0334821	1627	1430.89	0	0
FBtr0334822	1744	1547.89	0	0
FBtr0077938	1511	1314.89	0	0
FBtr0077936	1454	1257.89	0	0
FBtr0077937	1565	1368.89	0	0
FBtr0077939	1628	1431.89	0	0
FBtr0072121	849	652.895	0	0
FBtr0079601	888	691.895	20	37.4413
FBtr0073141	1708	1511.89	5	4.2836
FBtr0084278	477	283.85	0	0
FBtr0307312	9817	9620.89	24.7925	3.33784
FBtr0307309	9968	9771.89	1.23284e-05	1.63414e-06
FBtr0307310	9842	9645.89	2.20752	0.29643
FBtr0307311	10170	9973.89	0	0
FBtr0078345	633	436.989	1	2.96408
FBtr0079495	3264	3067.89	84.4381	35.65
FBtr0343404	3495	3298.89	28.5619	11.2145
FBtr0083964	564	368.387	819	2879.66
FBtr0078184	1305	1108.89	6	7.00845
FBtr0072722	2846	2649.89	0	0
FBtr0072721	2576	2379.89	0	0
FBtr0331865	2640	2443.89	308	163.241
FBtr0078208	1344	1147.89	0	0
FBtr0433512	2455	2258.89	0	0
FBtr0303407	2132	1935.89	3.11386	2.08343
FBtr0078712	1080	883.895	10.3911	15.2273
FBtr0081206	1604	1407.89	1	0.920006
FBtr0113310	1466	1269.89	5	5.09992
FBtr0339141	1600	1403.89	0	0
FBtr0303841	1379	1182.89	0	0
FBtr0088997	1432	1235.89	19	19.9128
FBtr0085512	862	665.895	167.384	325.588
FBtr0080055	1405	1208.89	2	2.1429
FBtr0301742	279	113.168	8	91.5648
FBtr0331219	2907	2710.89	5.21915	2.49372
FBtr0331218	9186	8989.89	5.00163	0.72064
FBtr0331221	8906	8709.89	21.729	3.23138
FBtr0331217	2882	2685.89	0	0
FBtr0331220	9009	8812.89	0.000378922	5.56919e-05
FBtr0290295	2768	2571.89	0	0
FBtr0331216	9188	8991.89	4.06512	0.585576
FBtr0331222	763	566.895	2.98471	6.81964
FBtr0301972	783	586.895	0	0
FBtr0075322	4158	3961.89	24.9568	8.15919
FBtr0075323	3177	2980.89	0	0
FBtr0304018	3523	3326.89	64.0432	24.9342
FBtr0082268	487	293.443	0	0
FBtr0078992	2411	2214.89	9	5.26321
FBtr0075971	1337	1140.89	0	0
FBtr0332644	1805	1608.89	8.36726	6.73623
FBtr0343726	4924	4727.89	0	0
FBtr0343727	4695	4498.89	10	2.87909
FBtr0080801	3399	3202.89	0	0
FBtr0085179	1931	1734.89	26	19.4116
FBtr0334732	1852	1655.89	0	0
FBtr0084435	712	515.895	20	50.2146
FBtr0333359	8539	8342.89	0	0
FBtr0347066	8335	8138.89	0	0
FBtr0072747	8339	8142.89	52	8.27152
FBtr0303993	8076	7879.89	0	0
FBtr0082776	863	666.895	2	3.88449
FBtr0083698	3561	3364.89	85	32.7196
FBtr0334522	3913	3716.89	0	0
FBtr0083699	3740	3543.89	0	0
FBtr0083123	1806	1609.89	7	5.63199
FBtr0073670	1180	983.895	27	35.5448
FBtr0346294	904	707.895	0	0
FBtr0074584	841	644.895	0	0
FBtr0084203	1178	981.895	7	9.23409
FBtr0075503	431	240.867	0	0
FBtr0071940	3781	3584.89	0	0
FBtr0071878	678	481.895	0	0
FBtr0074217	1666	1469.89	286.958	252.868
FBtr0334992	1631	1434.89	0	0
FBtr0334991	1534	1337.89	6.04177	5.84929
FBtr0334990	1621	1424.89	0	0
FBtr0334641	7845	7648.89	0	0
FBtr0334640	7572	7375.89	28	4.91705
FBtr0112788	7572	7375.89	28	4.91705
FBtr0300945	5982	5785.89	118.966	26.6326
FBtr0088089	5273	5076.89	0.588128	0.150049
FBtr0306029	5832	5635.89	33.4457	7.68667
FBtr0300299	542	346.778	3.62468	13.5388
FBtr0303283	663	466.942	0	0
FBtr0082690	968	771.895	79	132.565
FBtr0075544	1414	1217.89	0	0
FBtr0084225	2337	2140.89	0	0
FBtr0084554	1241	1044.89	26.2465	32.5357
FBtr0088251	1100	903.895	9	12.8969
FBtr0075348	623	427.032	0	0
FBtr0307592	1036	839.895	15.8143	24.3886
FBtr0307591	716	519.895	4.38215	10.9177
FBtr0307593	1134	937.895	2.80351	3.87177
FBtr0088981	1711	1514.89	34	29.0708
FBtr0082830	999	802.895	13	20.9723
FBtr0073752	1359	1162.89	0	0
FBtr0073172	1075	878.895	6	8.84251
FBtr0083484	1060	863.895	0	0
FBtr0334920	644	447.989	4	11.5652
FBtr0343101	702	505.895	0	0
FBtr0073534	1246	1049.89	0	0
FBtr0073532	1076	879.895	1.86211	2.74117
FBtr0073533	1155	958.895	12.1379	16.3958
FBtr0081554	1426	1229.89	0	0
FBtr0333730	597	401.157	0	0
FBtr0070405	653	456.989	14	39.6811
FBtr0088310	2481	2284.89	9	5.10196
FBtr0085561	2042	1845.89	0	0
FBtr0310420	1884	1687.89	58	44.5086
FBtr0309175	598	402.157	0	0
FBtr0074130	2575	2378.89	93	50.6371
FBtr0071834	2099	1902.89	10	6.80685
FBtr0089479	2771	2574.89	3.62644e-07	1.82424e-07
FBtr0089478	2863	2666.89	0	0
FBtr0331561	2723	2526.89	15	7.68891
FBtr0300082	7593	7396.89	206.726	36.1998
FBtr0300080	4495	4298.89	64.3457	19.3876
FBtr0300083	6021	5824.89	0	0
FBtr0300081	3290	3093.89	44.9285	18.8095
FBtr0300084	4316	4119.89	0	0
FBtr0074830	1113	916.895	132	186.473
FBtr0301126	1230	1033.89	0	0
FBtr0332771	1073	876.895	0	0
FBtr0300813	1005	808.895	0	0
FBtr0343719	1549	1352.89	0	0
FBtr0080785	988	791.895	1	1.63566
FBtr0089578	2912	2715.89	0	0
FBtr0078995	1986	1789.89	12	8.6839
FBtr0091534	674	477.895	0	0
FBtr0345289	667	470.942	0	0
FBtr0077524	755	558.895	99	229.438
FBtr0332508	1053	856.895	0	0
FBtr0080508	1293	1096.89	0	0
FBtr0079127	836	639.895	0	0
FBtr0077829	3910	3713.89	17	5.92898
FBtr0081218	2474	2277.89	0	0
FBtr0300822	2553	2356.89	1.36083	0.747868
FBtr0081217	2565	2368.89	0.0119731	0.0065467
FBtr0081216	2549	2352.89	6.6272	3.64828
FBtr0082566	1767	1570.89	0	0
FBtr0334867	2747	2550.89	12.2466	6.21848
FBtr0085397	2589	2392.89	48.7534	26.3902
FBtr0082869	1981	1784.89	52	37.7356
FBtr0345145	2255	2058.89	0	0
FBtr0302335	2165	1968.89	231.008	151.973
FBtr0345144	2183	1986.89	42.9921	28.0269
FBtr0074635	1850	1653.89	87	68.1353
FBtr0071317	2438	2241.89	19.3577	11.1841
FBtr0346166	2970	2773.89	15.6423	7.30416
FBtr0345302	2504	2307.89	1	0.561235
FBtr0077098	1123	926.895	28	39.1281
FBtr0075659	1433	1236.89	0	0
FBtr0310278	1388	1191.89	0	0
FBtr0112539	371	187.132	0	0
FBtr0303268	3265	3068.89	12	5.06478
FBtr0082565	411	223.074	34	197.42
FBtr0344018	2901	2704.89	0	0
FBtr0080630	3161	2964.89	10	4.36869
FBtr0344019	4042	3845.89	0	0
FBtr0309281	4433	4236.89	0	0
FBtr0345422	1478	1281.89	11.0508	11.1661
FBtr0086710	1362	1165.89	67.9492	75.4894
FBtr0077351	1210	1013.89	5.06353	6.46877
FBtr0086891	4262	4065.89	0.000125484	3.99753e-05
FBtr0302161	3910	3713.89	29.0642	10.1365
FBtr0086890	4269	4072.89	66.9357	21.287
FBtr0072185	288	119.652	1243	13455.9
FBtr0076729	5041	4844.89	7	1.87143
FBtr0331353	5452	5255.89	0	0
FBtr0083684	5246	5049.89	66	16.9287
FBtr0342978	2410	2213.89	0	0
FBtr0331155	1733	1536.89	4	3.37114
FBtr0074668	1733	1536.89	4	3.37114
FBtr0330100	4842	4645.89	0.83538	0.232903
FBtr0335411	4863	4666.89	0.0124862	0.00346549
FBtr0085778	4872	4675.89	0.00207304	0.000574255
FBtr0335410	4851	4654.89	0.137575	0.0382816
FBtr0330101	4863	4666.89	0.0124862	0.00346549
FBtr0081043	5476	5279.89	130	31.8918
FBtr0081042	5476	5279.89	130	31.8918
FBtr0084954	1013	816.895	0	0
FBtr0086324	1035	838.895	0	0
FBtr0300385	769	572.895	0	0
FBtr0300384	808	611.895	0	0
FBtr0080286	1809	1612.89	0	0
FBtr0342581	1532	1335.89	0	0
FBtr0310518	1029	832.895	0	0
FBtr0300643	949	752.895	0	0
FBtr0070423	1681	1484.89	2	1.7446
FBtr0306578	3570	3373.89	14.5204	5.57451
FBtr0302310	1277	1080.89	0	0
FBtr0300894	3027	2830.89	29.2985	13.4055
FBtr0072815	1387	1190.89	20.3953	22.1829
FBtr0331461	3411	3214.89	101.293	40.8108
FBtr0072819	1460	1263.89	0	0
FBtr0300893	1109	912.895	0	0
FBtr0331462	3378	3181.89	16.4924	6.71366
FBtr0071358	1664	1467.89	38	33.5312
FBtr0084980	759	562.895	1	2.30109
FBtr0085876	4733	4536.89	46.1122	13.1649
FBtr0334299	5818	5621.89	94.0916	21.6785
FBtr0085875	4243	4046.89	67.7962	21.6992
FBtr0100415	2864	2667.89	1.1801e-05	5.72943e-06
FBtr0100413	2865	2668.89	0	0
FBtr0100420	2894	2697.89	2.47384	1.1877
FBtr0100416	3158	2961.89	23.4449	10.2527
FBtr0100419	2921	2724.89	9.69773	4.60979
FBtr0070957	2779	2582.89	40.9145	20.5178
FBtr0345295	2411	2214.89	49.469	28.9295
FBtr0070956	2859	2662.89	0	0
FBtr0100414	2773	2576.89	0	0
FBtr0333672	2026	1829.89	17.2466	12.2079
FBtr0344754	2048	1851.89	66.874	46.7737
FBtr0089186	1688	1491.89	1292.88	1122.49
FBtr0081900	1173	976.895	0	0
FBtr0080952	606	410.157	0	0
FBtr0340237	657	460.989	0	0
FBtr0081569	2802	2605.89	5	2.48527
FBtr0339660	741	544.895	118.257	281.11
FBtr0340356	836	639.895	4.73467	9.5839
FBtr0339659	649	452.989	0	0
FBtr0340357	1399	1202.89	1.82811	1.9685
FBtr0339661	1117	920.895	0	0
FBtr0084241	741	544.895	0	0
FBtr0344227	1324	1127.89	0	0
FBtr0332852	1671	1474.89	0	0
FBtr0086750	1553	1356.89	7	6.6821
FBtr0335212	1344	1147.89	21	23.6962
FBtr0082437	1439	1242.89	0	0
FBtr0071979	1384	1187.89	0	0
FBtr0082304	1528	1331.89	86	83.6353
FBtr0334897	7452	7255.89	78.9805	14.099
FBtr0334896	5991	5794.89	5.74399	1.28389
FBtr0344218	2530	2333.89	0	0
FBtr0344217	2729	2532.89	0	0
FBtr0112583	2495	2298.89	1.27554	0.71868
FBtr0087989	1751	1554.89	4	3.33211
FBtr0339595	1796	1599.89	0	0
FBtr0079365	3276	3079.89	7	2.9439
FBtr0081225	1305	1108.89	3	3.50422
FBtr0300674	1789	1592.89	5.37287	4.36898
FBtr0332321	2100	1903.89	1.94481	1.32311
FBtr0300216	694	497.895	5	13.0075
FBtr0344762	633	436.989	0	0
FBtr0085631	1677	1480.89	174.416	152.554
FBtr0085635	1197	1000.89	0	0
FBtr0332170	1009	812.895	0	0
FBtr0085634	1187	990.895	0	0
FBtr0085633	1227	1030.89	23.7159	29.798
FBtr0085632	1135	938.895	222.868	307.462
FBtr0344763	1526	1329.89	0	0
FBtr0306587	981	784.895	0	0
FBtr0306588	1246	1049.89	0	0
FBtr0075186	2778	2581.89	13	6.52177
FBtr0072671	3820	3623.89	72.9221	26.0642
FBtr0310555	3766	3569.89	36.6693	13.3048
FBtr0072670	3754	3557.89	6.40853	2.33306
FBtr0433521	4693	4496.89	0	0
FBtr0347111	4516	4319.89	0	0
FBtr0302583	5622	5425.89	0	0
FBtr0306630	4838	4641.89	0	0
FBtr0302086	4347	4150.89	6.4807	2.02228
FBtr0302085	5027	4830.89	115.19	30.885
FBtr0333889	8444	8247.89	4.21227	0.661506
FBtr0333888	8968	8771.89	0	0
FBtr0306631	4304	4107.89	0	0
FBtr0302584	5159	4962.89	13.1171	3.42343
FBtr0306632	6029	5832.89	0	0
FBtr0076900	2412	2215.89	2	1.16907
FBtr0078517	1557	1360.89	3	2.85534
FBtr0331774	1295	1098.89	0	0
FBtr0100669	1298	1101.89	0	0
FBtr0073512	2235	2038.89	23	14.6115
FBtr0076265	1575	1378.89	112	105.208
FBtr0089267	1084	887.895	0	0
FBtr0342988	3161	2964.89	77	33.6389
FBtr0071820	2533	2336.89	0	0
FBtr0074655	2115	1918.89	27	18.2253
FBtr0301016	3228	3031.89	16	6.83545
FBtr0301017	3243	3046.89	0	0
FBtr0330302	3243	3046.89	0	0
FBtr0301311	3976	3779.89	29.1944	10.0042
FBtr0082273	2933	2736.89	0	0
FBtr0302571	4012	3815.89	0.00425162	0.00144317
FBtr0301310	4015	3818.89	0.00204391	0.000693241
FBtr0073730	1370	1173.89	100.847	111.274
FBtr0310646	1830	1633.89	3.15301	2.49955
FBtr0306309	750	553.895	0	0
FBtr0344570	539	343.813	0	0
FBtr0072814	1240	1043.89	23.5104	29.1718
FBtr0072813	1107	910.895	0.489639	0.696256
