target_id	length	eff_length	est_counts	tpm
FBtr0078661	2289	2098.67	20.8822	13.2636
FBtr0078663	2209	2018.67	0	0
FBtr0308064	274	112.259	1	11.8742
FBtr0333547	2505	2314.67	0	0
FBtr0333546	2211	2020.67	0	0
FBtr0070027	2221	2030.67	12	7.87715
FBtr0082315	2659	2468.67	1.45847e-08	7.87518e-09
FBtr0112789	3223	3032.67	5	2.19772
FBtr0300704	1885	1694.67	0	0
FBtr0113705	2134	1943.67	50.0381	34.3167
FBtr0344847	1907	1716.67	0	0
FBtr0300702	1875	1684.67	0	0
FBtr0300703	2196	2005.67	0	0
FBtr0113704	2144	1953.67	138.962	94.8138
FBtr0344118	2561	2370.67	0	0
FBtr0084910	2101	1910.67	0	0
FBtr0084911	2164	1973.67	0	0
FBtr0300819	2782	2591.67	0	0
FBtr0300820	2422	2231.67	0	0
FBtr0084909	2566	2375.67	15	8.41651
FBtr0084869	1894	1703.67	3	2.34727
FBtr0089712	3679	3488.67	431.202	164.758
FBtr0339820	4100	3909.67	16.7159	5.69922
FBtr0339819	3461	3270.67	49.3855	20.1275
FBtr0303415	4077	3886.67	5.69702	1.95388
FBtr0331996	4411	4220.67	0	0
FBtr0331997	4647	4456.67	23	6.87929
FBtr0301019	4389	4198.67	0	0
FBtr0100327	2981	2790.67	2	0.955319
FBtr0343641	3426	3235.67	0	0
FBtr0071757	4409	4218.67	0	0
FBtr0308239	4638	4447.67	22.1083	6.62597
FBtr0071756	4243	4052.67	9.89168	3.25353
FBtr0075318	8461	8270.67	58.858	9.48618
FBtr0305085	8449	8258.67	0	0
FBtr0333626	8076	7885.67	0	0
FBtr0330189	8301	8110.67	0	0
FBtr0305084	7990	7799.67	2.6891e-07	4.59576e-08
FBtr0330190	8449	8258.67	0	0
FBtr0333625	8067	7876.67	0	0
FBtr0305086	7842	7651.67	34.142	5.94783
FBtr0076694	3199	3008.67	14.2456	6.31151
FBtr0091746	1336	1145.67	0	0
FBtr0306927	4314	4123.67	19	6.14181
FBtr0334760	727	536.725	0	0
FBtr0100503	403	219.912	0	0
FBtr0077144	1521	1330.67	180.489	180.804
FBtr0306086	1145	954.666	81.5108	113.812
FBtr0340353	8788	8597.67	25.0296	3.8806
FBtr0340351	9220	9029.67	0	0
FBtr0340350	9002	8811.67	0	0
FBtr0340352	8558	8367.67	8.25618e-06	1.31523e-06
FBtr0340354	8564	8373.67	4.10748e-06	6.53862e-07
FBtr0340355	7414	7223.67	18.9704	3.50062
FBtr0086536	1596	1405.67	973.99	923.631
FBtr0086537	1701	1510.67	4.74166	4.18397
FBtr0070738	6606	6415.67	0	0
FBtr0070740	5946	5755.67	0	0
FBtr0100408	5948	5757.67	22.3929	5.18429
FBtr0070739	5518	5327.67	11.3279	2.83425
FBtr0301914	6763	6572.67	5.27925	1.07067
FBtr0080656	563	373.207	10.8874	38.8866
FBtr0343706	521	331.867	0	0
FBtr0302946	383	201.813	123.113	813.168
FBtr0301477	4782	4591.67	2.30512	0.66919
FBtr0306350	2503	2312.67	9.20222	5.30403
FBtr0306351	2221	2030.67	2.68539	1.76277
FBtr0330046	2653	2462.67	7.74445	4.1919
FBtr0301478	2790	2599.67	7.31837	3.75252
FBtr0089521	2653	2462.67	7.74445	4.1919
FBtr0300884	4898	4707.67	4.72883e-05	1.33898e-05
FBtr0300882	4892	4701.67	188.238	53.3681
FBtr0300885	4919	4728.67	0	0
FBtr0300886	5268	5077.67	35.762	9.38824
FBtr0070272	2139	1948.67	10	6.84051
FBtr0113469	6298	6107.67	0	0
FBtr0091533	6079	5888.67	30	6.79095
FBtr0081048	909	718.666	0	0
FBtr0329926	906	715.666	0	0
FBtr0331279	411	227.407	0	0
FBtr0306048	1223	1032.67	1	1.29082
FBtr0345656	5093	4902.67	0	0
FBtr0110838	6234	6043.67	1	0.220559
FBtr0333123	1100	909.666	0	0
FBtr0075201	980	789.666	24	40.513
FBtr0308601	1556	1365.67	0	0
FBtr0346350	2380	2189.67	0	0
FBtr0333306	1668	1477.67	0	0
FBtr0071465	1150	959.666	11.5963	16.1074
FBtr0082368	1909	1718.67	20	15.5119
FBtr0072553	1422	1231.67	0	0
FBtr0081407	662	471.725	0	0
FBtr0080119	2993	2802.67	6	2.85369
FBtr0332091	7868	7677.67	9.84643	1.70953
FBtr0075562	7222	7031.67	105.154	19.9339
FBtr0302392	219	74.966	0	0
FBtr0302971	813	622.666	0	0
FBtr0303249	887	696.666	0	0
FBtr0110947	892	701.666	0	0
FBtr0333413	1540	1349.67	8.17294	8.07195
FBtr0079683	1684	1493.67	4.22809	3.77326
FBtr0333414	1687	1496.67	0.598967	0.533463
FBtr0072576	2694	2503.67	55	29.2828
FBtr0334302	4002	3811.67	4.75726	1.66368
FBtr0082031	3999	3808.67	10.2427	3.58484
FBtr0079550	1502	1311.67	40.672	41.3332
FBtr0343384	1440	1249.67	0.327981	0.34985
FBtr0330045	2512	2321.67	14	8.03812
FBtr0082987	1415	1224.67	0	0
FBtr0301428	2661	2470.67	0	0
FBtr0301429	2872	2681.67	3.22151	1.60133
FBtr0301431	3360	3169.67	11.7785	4.95339
FBtr0301430	3149	2958.67	0	0
FBtr0340558	1229	1038.67	0	0
FBtr0080177	1082	891.666	0	0
FBtr0343610	5025	4834.67	10.6454	2.93509
FBtr0343608	4211	4020.67	40.1512	13.3115
FBtr0343609	4032	3841.67	0	0
FBtr0079957	4223	4032.67	2.2034	0.728327
FBtr0303907	4127	3936.67	0	0
FBtr0303906	4081	3890.67	0	0
FBtr0303905	4119	3928.67	0	0
FBtr0088650	2014	1823.67	44	32.1613
FBtr0273339	1383	1192.67	20.2147	22.593
FBtr0301167	1029	838.666	13.7853	21.9106
FBtr0347550	3326	3135.67	3.37694	1.43556
FBtr0078958	1114	923.666	25.7053	37.0966
FBtr0075478	694	503.725	0	0
FBtr0078567	882	691.666	0	0
FBtr0071225	1165	974.666	29.4763	40.3128
FBtr0345985	1286	1095.67	0	0
FBtr0340217	5681	5490.67	0	0
FBtr0086904	5684	5493.67	104	25.2346
FBtr0306284	372	192.012	0	0
FBtr0347283	774	583.725	0	0
FBtr0075651	4329	4138.67	10.1438	3.26713
FBtr0075652	3921	3730.67	4.85621	1.73515
FBtr0332622	8259	8068.67	0.00278245	0.000459676
FBtr0308328	8643	8452.67	24.7263	3.89935
FBtr0308327	8457	8266.67	7.66569	1.23608
FBtr0308325	7938	7747.67	42.4993	7.31201
FBtr0308329	7097	6906.67	0	0
FBtr0332621	6223	6032.67	0.00208324	0.000460316
FBtr0308326	6286	6095.67	2.10385	0.460066
FBtr0345197	13125	12934.7	49.8941	5.14185
FBtr0333706	10897	10706.7	0.777558	0.0968065
FBtr0089106	6189	5998.67	101.425	22.5381
FBtr0309088	2778	2587.67	1.77869	0.916259
FBtr0309089	4262	4071.67	38.4119	12.5754
FBtr0076486	2394	2203.67	21.8094	13.1924
FBtr0332592	2813	2622.67	0	0
FBtr0332591	2322	2131.67	0	0
FBtr0074079	2391	2200.67	120	72.6864
FBtr0088643	4091	3900.67	17.8823	6.11097
FBtr0088642	4088	3897.67	18.1177	6.19619
FBtr0345224	4148	3957.67	0	0
FBtr0339302	4145	3954.67	0	0
FBtr0334821	1627	1436.67	0	0
FBtr0334822	1744	1553.67	0	0
FBtr0077938	1511	1320.67	0	0
FBtr0077936	1454	1263.67	0	0
FBtr0077937	1565	1374.67	0	0
FBtr0077939	1628	1437.67	0	0
FBtr0072121	849	658.666	0	0
FBtr0079601	888	697.666	18	34.3915
FBtr0073141	1708	1517.67	7	6.1482
FBtr0084278	477	289.074	0	0
FBtr0307312	9817	9626.67	35.1863	4.87218
FBtr0307309	9968	9777.67	9.17954e-06	1.25145e-06
FBtr0307310	9842	9651.67	2.81371	0.3886
FBtr0307311	10170	9979.67	0	0
FBtr0078345	633	442.815	1	3.01026
FBtr0079495	3264	3073.67	136	58.9805
FBtr0343404	3495	3304.67	0	0
FBtr0083964	564	374.207	859	3059.9
FBtr0078184	1305	1114.67	10	11.9586
FBtr0072722	2846	2655.67	0	0
FBtr0072721	2576	2385.67	62.6763	35.0203
FBtr0331865	2640	2449.67	191.324	104.109
FBtr0078208	1344	1153.67	0	0
FBtr0433512	2455	2264.67	0	0
FBtr0303407	2132	1941.67	0	0
FBtr0078712	1080	889.666	13	19.4779
FBtr0081206	1604	1413.67	5	4.71465
FBtr0113310	1466	1275.67	7	7.31454
FBtr0339141	1600	1409.67	0	0
FBtr0303841	1379	1188.67	0	0
FBtr0088997	1432	1241.67	21	22.5445
FBtr0085512	862	671.666	59.1979	117.484
FBtr0080055	1405	1214.67	0	0
FBtr0301742	279	115.88	18	207.057
FBtr0331219	2907	2716.67	0	0
FBtr0331218	9186	8995.67	0	0
FBtr0331221	8906	8715.67	29.8187	4.56051
FBtr0331217	2882	2691.67	0	0
FBtr0331220	9009	8818.67	0.000319766	4.83344e-05
FBtr0290295	2768	2577.67	0.180904	0.0935508
FBtr0331216	9188	8997.67	0	0
FBtr0331222	763	572.725	2.00011	4.65516
FBtr0301972	783	592.666	0	0
FBtr0075322	4158	3967.67	12.4966	4.19839
FBtr0075323	3177	2986.67	34.2081	15.2675
FBtr0304018	3523	3332.67	47.2953	18.917
FBtr0082268	487	298.719	0	0
FBtr0078992	2411	2220.67	8	4.80212
FBtr0075971	1337	1146.67	3	3.48747
FBtr0332644	1805	1614.67	0	0
FBtr0343726	4924	4733.67	0	0
FBtr0343727	4695	4504.67	6.94811	2.05603
FBtr0080801	3399	3208.67	0.0518872	0.0215557
FBtr0085179	1931	1740.67	22.0337	16.8732
FBtr0334732	1852	1661.67	7.96628	6.39054
FBtr0084435	712	521.725	16	40.8794
FBtr0333359	8539	8348.67	0	0
FBtr0347066	8335	8144.67	38.2745	6.26415
FBtr0072747	8339	8148.67	23.7255	3.8811
FBtr0303993	8076	7885.67	0	0
FBtr0082776	863	672.666	7	13.8715
FBtr0083698	3561	3370.67	82.9524	32.805
FBtr0334522	3913	3722.67	4.99826	1.78974
FBtr0083699	3740	3549.67	12.0493	4.52482
FBtr0083123	1806	1615.67	9	7.42535
FBtr0073670	1180	989.666	39	52.5294
FBtr0346294	904	713.666	0	0
FBtr0074584	841	650.666	0	0
FBtr0084203	1178	987.666	7	9.44744
FBtr0075503	431	245.909	0	0
FBtr0071940	3781	3590.67	1	0.371237
FBtr0071878	678	487.725	0	0
FBtr0074217	1666	1475.67	186.372	168.352
FBtr0334992	1631	1440.67	0	0
FBtr0334991	1534	1343.67	6.84129	6.78692
FBtr0334990	1621	1430.67	17.7872	16.5728
FBtr0334641	7845	7654.67	28.0391	4.88274
FBtr0334640	7572	7381.67	17.9609	3.2434
FBtr0112788	7572	7381.67	0	0
FBtr0300945	5982	5791.67	95.7864	22.0458
FBtr0088089	5273	5082.67	0	0
FBtr0306029	5832	5641.67	55.2136	13.0456
FBtr0300299	542	352.388	4	15.1309
FBtr0303283	663	472.725	1	2.8198
FBtr0082690	968	777.666	79	135.413
FBtr0075544	1414	1223.67	0	0
FBtr0084225	2337	2146.67	1	0.620957
FBtr0084554	1241	1050.67	17	21.568
FBtr0088251	1100	909.666	16	23.4458
FBtr0075348	623	432.815	0	0
FBtr0307592	1036	845.666	35.4966	55.9518
FBtr0307591	716	525.725	8.50341	21.5606
FBtr0307593	1134	943.666	0	0
FBtr0088981	1711	1520.67	25	21.9145
FBtr0082830	999	808.666	13	21.4289
FBtr0073752	1359	1168.67	0	0
FBtr0073172	1075	884.666	11	16.5745
FBtr0083484	1060	869.666	0	0
FBtr0334920	644	453.77	12	35.251
FBtr0343101	702	511.725	0	0
FBtr0073534	1246	1055.67	0	0
FBtr0073532	1076	885.666	0	0
FBtr0073533	1155	964.666	8	11.0545
FBtr0081554	1426	1235.67	0	0
FBtr0333730	597	406.856	11.0246	36.12
FBtr0070405	653	462.725	9.97542	28.7366
FBtr0088310	2481	2290.67	15	8.72882
FBtr0085561	2042	1851.67	0	0
FBtr0310420	1884	1693.67	38	29.9076
FBtr0309175	598	407.856	0	0
FBtr0074130	2575	2384.67	99	55.3393
FBtr0071834	2099	1908.67	12	8.38065
FBtr0089479	2771	2580.67	1.48615e-07	7.6764e-08
FBtr0089478	2863	2672.67	0	0
FBtr0331561	2723	2532.67	13	6.84213
FBtr0300082	7593	7402.67	178.891	32.2127
FBtr0300080	4495	4304.67	60.7819	18.8218
FBtr0300083	6021	5830.67	0	0
FBtr0300081	3290	3099.67	25.3269	10.8916
FBtr0300084	4316	4125.67	0	0
FBtr0074830	1113	922.666	127	183.479
FBtr0301126	1230	1039.67	0	0
FBtr0332771	1073	882.666	0	0
FBtr0300813	1005	814.666	0	0
FBtr0343719	1549	1358.67	0	0
FBtr0080785	988	797.666	4	6.68444
FBtr0089578	2912	2721.67	2	0.979538
FBtr0078995	1986	1795.67	16	11.8774
FBtr0091534	674	483.725	0	0
FBtr0345289	667	476.725	0	0
FBtr0077524	755	564.725	126	297.413
FBtr0332508	1053	862.666	0	0
FBtr0080508	1293	1102.67	0	0
FBtr0079127	836	645.666	0	0
FBtr0077829	3910	3719.67	7	2.50854
FBtr0081218	2474	2283.67	11	6.42076
FBtr0300822	2553	2362.67	0	0
FBtr0081217	2565	2374.67	0	0
FBtr0081216	2549	2358.67	0	0
FBtr0082566	1767	1576.67	0	0
FBtr0334867	2747	2556.67	14.9487	7.79394
FBtr0085397	2589	2398.67	55.0513	30.5931
FBtr0082869	1981	1790.67	42	31.2652
FBtr0345145	2255	2064.67	10.6115	6.851
FBtr0302335	2165	1974.67	246.611	166.473
FBtr0345144	2183	1992.67	43.7778	29.285
FBtr0074635	1850	1659.67	61	48.9931
FBtr0071317	2438	2247.67	8.87532	5.26355
FBtr0346166	2970	2779.67	26.1247	12.5281
FBtr0345302	2504	2313.67	5	2.88068
FBtr0077098	1123	932.666	41	58.5982
FBtr0075659	1433	1242.67	0	0
FBtr0310278	1388	1197.67	0	0
FBtr0112539	371	191.171	2	13.9455
FBtr0303268	3265	3074.67	22	9.53786
FBtr0082565	411	227.407	25	146.542
FBtr0344018	2901	2710.67	0	0
FBtr0080630	3161	2970.67	13.6646	6.13152
FBtr0344019	4042	3851.67	0	0
FBtr0309281	4433	4242.67	3.33543	1.04795
FBtr0345422	1478	1287.67	22.2011	22.9825
FBtr0086710	1362	1171.67	61.7989	70.3077
FBtr0077351	1210	1019.67	11.1319	14.5525
FBtr0086891	4262	4071.67	0	0
FBtr0302161	3910	3719.67	0	0
FBtr0086890	4269	4078.67	78	25.4919
FBtr0072185	288	122.905	1258	13643.9
FBtr0076729	5041	4850.67	8	2.19844
FBtr0331353	5452	5261.67	42.4755	10.7607
FBtr0083684	5246	5055.67	30.5245	8.04817
FBtr0342978	2410	2219.67	2.23538	1.34242
FBtr0331155	1733	1542.67	4.88231	4.21871
FBtr0074668	1733	1542.67	4.88231	4.21871
FBtr0330100	4842	4651.67	0	0
FBtr0335411	4863	4672.67	0	0
FBtr0085778	4872	4681.67	0	0
FBtr0335410	4851	4660.67	0	0
FBtr0330101	4863	4672.67	0	0
FBtr0081043	5476	5285.67	122.5	30.8932
FBtr0081042	5476	5285.67	122.5	30.8932
FBtr0084954	1013	822.666	0	0
FBtr0086324	1035	844.666	0	0
FBtr0300385	769	578.725	0	0
FBtr0300384	808	617.666	0	0
FBtr0080286	1809	1618.67	0	0
FBtr0342581	1532	1341.67	2.21923	2.20488
FBtr0310518	1029	838.666	0	0
FBtr0300643	949	758.666	0	0
FBtr0070423	1681	1490.67	0	0
FBtr0306578	3570	3379.67	0	0
FBtr0302310	1277	1086.67	0	0
FBtr0300894	3027	2836.67	60.8196	28.58
FBtr0072815	1387	1196.67	15.5611	17.3338
FBtr0331461	3411	3220.67	55.5866	23.0065
FBtr0072819	1460	1269.67	0	0
FBtr0300893	1109	918.666	0.696693	1.0109
FBtr0331462	3378	3187.67	23.3359	9.7584
FBtr0071358	1664	1473.67	23	20.8044
FBtr0084980	759	568.725	4	9.37528
FBtr0085876	4733	4542.67	38.6078	11.329
FBtr0334299	5818	5627.67	87.9026	20.8209
FBtr0085875	4243	4052.67	33.4896	11.0153
FBtr0100415	2864	2673.67	1.51486e-07	7.55253e-08
FBtr0100413	2865	2674.67	38.3952	19.1352
FBtr0100420	2894	2703.67	0	0
FBtr0100416	3158	2967.67	0	0
FBtr0100419	2921	2730.67	25.4697	12.4332
FBtr0070957	2779	2588.67	0.000622225	0.000320404
FBtr0345295	2411	2220.67	67.1345	40.2985
FBtr0070956	2859	2668.67	0	0
FBtr0100414	2773	2582.67	0	0
FBtr0333672	2026	1835.67	28.5385	20.7235
FBtr0344754	2048	1857.67	72.2426	51.8384
FBtr0089186	1688	1497.67	1249.22	1111.86
FBtr0081900	1173	982.666	0	0
FBtr0080952	606	415.815	0	0
FBtr0340237	657	466.725	0	0
FBtr0081569	2802	2611.67	3	1.53119
FBtr0339660	741	550.725	161.288	390.384
FBtr0340356	836	645.666	1.37955	2.8481
FBtr0339659	649	458.725	1.14948	3.34021
FBtr0340357	1399	1208.67	3.73623	4.12054
FBtr0339661	1117	926.666	1.0688	1.53745
FBtr0084241	741	550.725	0	0
FBtr0344227	1324	1133.67	0	0
FBtr0332852	1671	1480.67	0	0
FBtr0086750	1553	1362.67	6	5.86932
FBtr0335212	1344	1153.67	30	34.6631
FBtr0082437	1439	1248.67	0	0
FBtr0071979	1384	1193.67	1	1.11672
FBtr0082304	1528	1337.67	60	59.7902
FBtr0334897	7452	7261.67	59.1254	10.8534
FBtr0334896	5991	5800.67	24.316	5.5878
FBtr0344218	2530	2339.67	1.42073	0.809439
FBtr0344217	2729	2538.67	1.13782	0.597441
FBtr0112583	2495	2304.67	0	0
FBtr0087989	1751	1560.67	11	9.39526
FBtr0339595	1796	1605.67	0	0
FBtr0079365	3276	3085.67	5	2.15997
FBtr0081225	1305	1114.67	0	0
FBtr0300674	1789	1598.67	0	0
FBtr0332321	2100	1909.67	9.57292	6.6821
FBtr0300216	694	503.725	0	0
FBtr0344762	633	442.815	7	21.0718
FBtr0085631	1677	1486.67	203.866	182.792
FBtr0085635	1197	1006.67	0	0
FBtr0332170	1009	818.666	0	0
FBtr0085634	1187	996.666	0	0
FBtr0085633	1227	1036.67	0.380853	0.489716
FBtr0085632	1135	944.666	215.753	304.442
FBtr0344763	1526	1335.67	0	0
FBtr0306587	981	790.666	0	0
FBtr0306588	1246	1055.67	0	0
FBtr0075186	2778	2587.67	6	3.09079
FBtr0072671	3820	3629.67	62.2678	22.8677
FBtr0310555	3766	3575.67	0	0
FBtr0072670	3754	3563.67	32.7322	12.2435
FBtr0433521	4693	4502.67	0	0
FBtr0347111	4516	4325.67	0	0
FBtr0302583	5622	5431.67	0	0
FBtr0306630	4838	4647.67	0	0
FBtr0302086	4347	4156.67	0	0
FBtr0302085	5027	4836.67	95.1481	26.2229
FBtr0333889	8444	8253.67	0	0
FBtr0333888	8968	8777.67	11.9411	1.81339
FBtr0306631	4304	4113.67	48.7709	15.8037
FBtr0302584	5159	4968.67	0	0
FBtr0306632	6029	5838.67	0.139841	0.0319263
FBtr0076900	2412	2221.67	11	6.59994
FBtr0078517	1557	1366.67	2	1.95072
FBtr0331774	1295	1104.67	0	0
FBtr0100669	1298	1107.67	0	0
FBtr0073512	2235	2044.67	11	7.17128
FBtr0076265	1575	1384.67	78	75.0889
FBtr0089267	1084	893.666	0	0
FBtr0342988	3161	2970.67	84	37.6922
FBtr0071820	2533	2342.67	0	0
FBtr0074655	2115	1924.67	29	20.0849
FBtr0301016	3228	3037.67	0	0
FBtr0301017	3243	3052.67	5	2.18332
FBtr0330302	3243	3052.67	5	2.18332
FBtr0301311	3976	3785.67	36.9946	13.0263
FBtr0082273	2933	2742.67	0	0
FBtr0302571	4012	3821.67	0.00366923	0.00127982
FBtr0301310	4015	3824.67	0.00170864	0.0005955
FBtr0073730	1370	1179.67	91.7452	103.669
FBtr0310646	1830	1639.67	6.2548	5.08492
FBtr0306309	750	559.725	0	0
FBtr0344570	539	349.423	0	0
FBtr0072814	1240	1049.67	0	0
FBtr0072813	1107	916.666	22	31.9917
